,Año,Trimestre,Provincia,Velocidad,Conexiones
1281,2020.0,3.0,Jujuy,Entre 10 Mbps y 20 Mbps,640.602
1282,2020.0,3.0,La Pampa,Entre 10 Mbps y 20 Mbps,121.461
1283,2020.0,3.0,La Rioja,Entre 10 Mbps y 20 Mbps,533.131
1284,2020.0,3.0,Mendoza,Entre 10 Mbps y 20 Mbps,42.43299999999999
1285,2020.0,3.0,Misiones,Entre 10 Mbps y 20 Mbps,938.029
1286,2020.0,3.0,Neuquén,Entre 10 Mbps y 20 Mbps,575.405
1287,2020.0,3.0,Río Negro,Entre 10 Mbps y 20 Mbps,888.2139999999999
1288,2020.0,3.0,Salta,Entre 10 Mbps y 20 Mbps,60.945
1289,2020.0,3.0,San Juan,Entre 10 Mbps y 20 Mbps,67.468
1290,2020.0,3.0,San Luis,Entre 10 Mbps y 20 Mbps,9.659
1291,2020.0,3.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,198.538
1292,2020.0,3.0,Santa Fe,Entre 10 Mbps y 20 Mbps,144.043
1293,2020.0,3.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,663.9979999999999
1294,2020.0,3.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,290.439
1295,2020.0,3.0,Tucumán,Entre 10 Mbps y 20 Mbps,488.67
1296,2020.0,4.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,806.578
1297,2020.0,4.0,Capital Federal,Entre 10 Mbps y 20 Mbps,70.19800000000001
1298,2020.0,4.0,Catamarca,Entre 10 Mbps y 20 Mbps,580.8660000000001
1299,2020.0,4.0,Chaco,Entre 10 Mbps y 20 Mbps,741.087
1300,2020.0,4.0,Chubut,Entre 10 Mbps y 20 Mbps,36.022
1301,2020.0,4.0,Córdoba,Entre 10 Mbps y 20 Mbps,197.106
1302,2020.0,4.0,Corrientes,Entre 10 Mbps y 20 Mbps,654.058
1303,2020.0,4.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,43.752
1304,2020.0,4.0,Formosa,Entre 10 Mbps y 20 Mbps,1435.751
1305,2020.0,4.0,Jujuy,Entre 10 Mbps y 20 Mbps,611.363
1306,2020.0,4.0,La Pampa,Entre 10 Mbps y 20 Mbps,115.453
1307,2020.0,4.0,La Rioja,Entre 10 Mbps y 20 Mbps,533.104
1308,2020.0,4.0,Mendoza,Entre 10 Mbps y 20 Mbps,40.396
1309,2020.0,4.0,Misiones,Entre 10 Mbps y 20 Mbps,816.654
1310,2020.0,4.0,Neuquén,Entre 10 Mbps y 20 Mbps,168.628
1311,2020.0,4.0,Río Negro,Entre 10 Mbps y 20 Mbps,14.13
1312,2020.0,4.0,Salta,Entre 10 Mbps y 20 Mbps,50.153000000000006
1313,2020.0,4.0,San Juan,Entre 10 Mbps y 20 Mbps,128.003
1314,2020.0,4.0,San Luis,Entre 10 Mbps y 20 Mbps,2.688
1315,2020.0,4.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,931.708
1316,2020.0,4.0,Santa Fe,Entre 10 Mbps y 20 Mbps,227.113
1317,2020.0,4.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,632.038
1318,2020.0,4.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,285.21500000000003
1319,2020.0,4.0,Tucumán,Entre 10 Mbps y 20 Mbps,419.767
1320,2021.0,1.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,756.1539999999999
1321,2021.0,1.0,Capital Federal,Entre 10 Mbps y 20 Mbps,66.447
1322,2021.0,1.0,Catamarca,Entre 10 Mbps y 20 Mbps,575.549
1323,2021.0,1.0,Chaco,Entre 10 Mbps y 20 Mbps,681.901
1324,2021.0,1.0,Chubut,Entre 10 Mbps y 20 Mbps,962.444
1325,2021.0,1.0,Córdoba,Entre 10 Mbps y 20 Mbps,195.538
1326,2021.0,1.0,Corrientes,Entre 10 Mbps y 20 Mbps,597.597
1327,2021.0,1.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,45.429
1328,2021.0,1.0,Formosa,Entre 10 Mbps y 20 Mbps,1388.534
1329,2021.0,1.0,Jujuy,Entre 10 Mbps y 20 Mbps,599.09
1330,2021.0,1.0,La Pampa,Entre 10 Mbps y 20 Mbps,122.496
1331,2021.0,1.0,La Rioja,Entre 10 Mbps y 20 Mbps,511.097
1332,2021.0,1.0,Mendoza,Entre 10 Mbps y 20 Mbps,52.533
1333,2021.0,1.0,Misiones,Entre 10 Mbps y 20 Mbps,763.3639999999999
1334,2021.0,1.0,Neuquén,Entre 10 Mbps y 20 Mbps,168.73999999999998
1335,2021.0,1.0,Río Negro,Entre 10 Mbps y 20 Mbps,14.044
1336,2021.0,1.0,Salta,Entre 10 Mbps y 20 Mbps,47.126
1337,2021.0,1.0,San Juan,Entre 10 Mbps y 20 Mbps,191.314
1338,2021.0,1.0,San Luis,Entre 10 Mbps y 20 Mbps,68.365
1339,2021.0,1.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,968.025
1340,2021.0,1.0,Santa Fe,Entre 10 Mbps y 20 Mbps,296.641
1341,2021.0,1.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,627.929
1342,2021.0,1.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,275.046
1343,2021.0,1.0,Tucumán,Entre 10 Mbps y 20 Mbps,28.252
1344,2021.0,2.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,897.564
1345,2021.0,2.0,Capital Federal,Entre 10 Mbps y 20 Mbps,53.849
1346,2021.0,2.0,Catamarca,Entre 10 Mbps y 20 Mbps,617.217
1347,2021.0,2.0,Chaco,Entre 10 Mbps y 20 Mbps,474.581
1348,2021.0,2.0,Chubut,Entre 10 Mbps y 20 Mbps,920.699
1349,2021.0,2.0,Córdoba,Entre 10 Mbps y 20 Mbps,187.829
1350,2021.0,2.0,Corrientes,Entre 10 Mbps y 20 Mbps,685.862
1351,2021.0,2.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,42.465
1352,2021.0,2.0,Formosa,Entre 10 Mbps y 20 Mbps,1120.346
1353,2021.0,2.0,Jujuy,Entre 10 Mbps y 20 Mbps,599.346
1354,2021.0,2.0,La Pampa,Entre 10 Mbps y 20 Mbps,91.045
1355,2021.0,2.0,La Rioja,Entre 10 Mbps y 20 Mbps,504.816
1356,2021.0,2.0,Mendoza,Entre 10 Mbps y 20 Mbps,56.117
1357,2021.0,2.0,Misiones,Entre 10 Mbps y 20 Mbps,777.059
1358,2021.0,2.0,Neuquén,Entre 10 Mbps y 20 Mbps,322.554
1359,2021.0,2.0,Río Negro,Entre 10 Mbps y 20 Mbps,991.042
1360,2021.0,2.0,Salta,Entre 10 Mbps y 20 Mbps,559.546
1361,2021.0,2.0,San Juan,Entre 10 Mbps y 20 Mbps,201.361
1362,2021.0,2.0,San Luis,Entre 10 Mbps y 20 Mbps,76.347
1363,2021.0,2.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,965.928
1364,2021.0,2.0,Santa Fe,Entre 10 Mbps y 20 Mbps,285.247
1365,2021.0,2.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,661.707
1366,2021.0,2.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,259.325
1367,2021.0,2.0,Tucumán,Entre 10 Mbps y 20 Mbps,26.729
1368,2021.0,3.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,898.625
1369,2021.0,3.0,Capital Federal,Entre 10 Mbps y 20 Mbps,49.775
1370,2021.0,3.0,Catamarca,Entre 10 Mbps y 20 Mbps,599.9269999999999
1371,2021.0,3.0,Chaco,Entre 10 Mbps y 20 Mbps,411.464
1372,2021.0,3.0,Chubut,Entre 10 Mbps y 20 Mbps,935.62
1373,2021.0,3.0,Córdoba,Entre 10 Mbps y 20 Mbps,282.832
1374,2021.0,3.0,Corrientes,Entre 10 Mbps y 20 Mbps,788.028
1375,2021.0,3.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,40.113
1376,2021.0,3.0,Formosa,Entre 10 Mbps y 20 Mbps,1073.91
1377,2021.0,3.0,Jujuy,Entre 10 Mbps y 20 Mbps,608.184
1378,2021.0,3.0,La Pampa,Entre 10 Mbps y 20 Mbps,86.659
1379,2021.0,3.0,La Rioja,Entre 10 Mbps y 20 Mbps,540.797
1380,2021.0,3.0,Mendoza,Entre 10 Mbps y 20 Mbps,62.628
1381,2021.0,3.0,Misiones,Entre 10 Mbps y 20 Mbps,687.417
1382,2021.0,3.0,Neuquén,Entre 10 Mbps y 20 Mbps,1278.96
1383,2021.0,3.0,Río Negro,Entre 10 Mbps y 20 Mbps,868.026
1384,2021.0,3.0,Salta,Entre 10 Mbps y 20 Mbps,521.447
1385,2021.0,3.0,San Juan,Entre 10 Mbps y 20 Mbps,209.054
1386,2021.0,3.0,San Luis,Entre 10 Mbps y 20 Mbps,88.409
1387,2021.0,3.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,962.842
1388,2021.0,3.0,Santa Fe,Entre 10 Mbps y 20 Mbps,288.736
1389,2021.0,3.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,690.5939999999999
1390,2021.0,3.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,1274.516
1391,2021.0,3.0,Tucumán,Entre 10 Mbps y 20 Mbps,24.983
1392,2021.0,4.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,761.831
1393,2021.0,4.0,Capital Federal,Entre 10 Mbps y 20 Mbps,76.125
1394,2021.0,4.0,Catamarca,Entre 10 Mbps y 20 Mbps,567.246
1395,2021.0,4.0,Chaco,Entre 10 Mbps y 20 Mbps,336.622
1396,2021.0,4.0,Chubut,Entre 10 Mbps y 20 Mbps,201.005
1397,2021.0,4.0,Córdoba,Entre 10 Mbps y 20 Mbps,312.01
1398,2021.0,4.0,Corrientes,Entre 10 Mbps y 20 Mbps,508.436
1399,2021.0,4.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,974.358
1400,2021.0,4.0,Formosa,Entre 10 Mbps y 20 Mbps,1109.707
1401,2021.0,4.0,Jujuy,Entre 10 Mbps y 20 Mbps,569.6020000000001
1402,2021.0,4.0,La Pampa,Entre 10 Mbps y 20 Mbps,28.243
1403,2021.0,4.0,La Rioja,Entre 10 Mbps y 20 Mbps,504.078
1404,2021.0,4.0,Mendoza,Entre 10 Mbps y 20 Mbps,75.214
1405,2021.0,4.0,Misiones,Entre 10 Mbps y 20 Mbps,594.153
1406,2021.0,4.0,Neuquén,Entre 10 Mbps y 20 Mbps,884.64
1407,2021.0,4.0,Río Negro,Entre 10 Mbps y 20 Mbps,775.51
1408,2021.0,4.0,Salta,Entre 10 Mbps y 20 Mbps,525.123
1409,2021.0,4.0,San Juan,Entre 10 Mbps y 20 Mbps,446.555
1410,2021.0,4.0,San Luis,Entre 10 Mbps y 20 Mbps,99.017
1411,2021.0,4.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,156.91
1412,2021.0,4.0,Santa Fe,Entre 10 Mbps y 20 Mbps,215.56
1413,2021.0,4.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,681.535
1414,2021.0,4.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,342.236
1415,2021.0,4.0,Tucumán,Entre 10 Mbps y 20 Mbps,24.020000000000003
1416,2022.0,1.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,763.653
1417,2022.0,1.0,Capital Federal,Entre 10 Mbps y 20 Mbps,71.043
1418,2022.0,1.0,Catamarca,Entre 10 Mbps y 20 Mbps,848.932
1419,2022.0,1.0,Chaco,Entre 10 Mbps y 20 Mbps,290.628
1420,2022.0,1.0,Chubut,Entre 10 Mbps y 20 Mbps,293.819
1421,2022.0,1.0,Córdoba,Entre 10 Mbps y 20 Mbps,341.6989999999999
1422,2022.0,1.0,Corrientes,Entre 10 Mbps y 20 Mbps,449.654
1423,2022.0,1.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,881.454
1424,2022.0,1.0,Formosa,Entre 10 Mbps y 20 Mbps,1136.482
1425,2022.0,1.0,Jujuy,Entre 10 Mbps y 20 Mbps,567.3929999999999
1426,2022.0,1.0,La Pampa,Entre 10 Mbps y 20 Mbps,28.028
1427,2022.0,1.0,La Rioja,Entre 10 Mbps y 20 Mbps,570.077
1428,2022.0,1.0,Mendoza,Entre 10 Mbps y 20 Mbps,74.178
1429,2022.0,1.0,Misiones,Entre 10 Mbps y 20 Mbps,533.3480000000001
1430,2022.0,1.0,Neuquén,Entre 10 Mbps y 20 Mbps,1721.451
1431,2022.0,1.0,Río Negro,Entre 10 Mbps y 20 Mbps,712.24
1432,2022.0,1.0,Salta,Entre 10 Mbps y 20 Mbps,482.836
1433,2022.0,1.0,San Juan,Entre 10 Mbps y 20 Mbps,455.713
1434,2022.0,1.0,San Luis,Entre 10 Mbps y 20 Mbps,102.709
1435,2022.0,1.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,1164.124
1436,2022.0,1.0,Santa Fe,Entre 10 Mbps y 20 Mbps,280.591
1437,2022.0,1.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,667.8870000000001
1438,2022.0,1.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,318.733
1439,2022.0,1.0,Tucumán,Entre 10 Mbps y 20 Mbps,22.013
1440,2022.0,2.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,747.48
1441,2022.0,2.0,Capital Federal,Entre 10 Mbps y 20 Mbps,65.362
1442,2022.0,2.0,Catamarca,Entre 10 Mbps y 20 Mbps,798.3729999999999
1443,2022.0,2.0,Chaco,Entre 10 Mbps y 20 Mbps,229.17
1444,2022.0,2.0,Chubut,Entre 10 Mbps y 20 Mbps,352.971
1445,2022.0,2.0,Córdoba,Entre 10 Mbps y 20 Mbps,338.65600000000006
1446,2022.0,2.0,Corrientes,Entre 10 Mbps y 20 Mbps,379.629
1447,2022.0,2.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,737.7919999999999
1448,2022.0,2.0,Formosa,Entre 10 Mbps y 20 Mbps,1064.271
1449,2022.0,2.0,Jujuy,Entre 10 Mbps y 20 Mbps,561.262
1450,2022.0,2.0,La Pampa,Entre 10 Mbps y 20 Mbps,38.773
1451,2022.0,2.0,La Rioja,Entre 10 Mbps y 20 Mbps,532.305
1452,2022.0,2.0,Mendoza,Entre 10 Mbps y 20 Mbps,64.13799999999999
1453,2022.0,2.0,Misiones,Entre 10 Mbps y 20 Mbps,441.345
1454,2022.0,2.0,Neuquén,Entre 10 Mbps y 20 Mbps,774.439
1455,2022.0,2.0,Río Negro,Entre 10 Mbps y 20 Mbps,630.564
1456,2022.0,2.0,Salta,Entre 10 Mbps y 20 Mbps,441.576
1457,2022.0,2.0,San Juan,Entre 10 Mbps y 20 Mbps,482.191
1458,2022.0,2.0,San Luis,Entre 10 Mbps y 20 Mbps,187.875
1459,2022.0,2.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,1237.658
1460,2022.0,2.0,Santa Fe,Entre 10 Mbps y 20 Mbps,269.937
1461,2022.0,2.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,606.014
1462,2022.0,2.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,303.684
1463,2022.0,2.0,Tucumán,Entre 10 Mbps y 20 Mbps,24.633000000000003
1464,2022.0,3.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,244555.0
1465,2022.0,3.0,Capital Federal,Entre 10 Mbps y 20 Mbps,36336.0
1466,2022.0,3.0,Catamarca,Entre 10 Mbps y 20 Mbps,4638.0
1467,2022.0,3.0,Chaco,Entre 10 Mbps y 20 Mbps,6704.0
1468,2022.0,3.0,Chubut,Entre 10 Mbps y 20 Mbps,34728.0
1469,2022.0,3.0,Córdoba,Entre 10 Mbps y 20 Mbps,63039.0
1470,2022.0,3.0,Corrientes,Entre 10 Mbps y 20 Mbps,7025.0
1471,2022.0,3.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,20927.0
1472,2022.0,3.0,Formosa,Entre 10 Mbps y 20 Mbps,6724.0
1473,2022.0,3.0,Jujuy,Entre 10 Mbps y 20 Mbps,36430.0
1474,2022.0,3.0,La Pampa,Entre 10 Mbps y 20 Mbps,9167.0
1475,2022.0,3.0,La Rioja,Entre 10 Mbps y 20 Mbps,24435.0
1476,2022.0,3.0,Mendoza,Entre 10 Mbps y 20 Mbps,35935.0
1477,2022.0,3.0,Misiones,Entre 10 Mbps y 20 Mbps,12196.0
1478,2022.0,3.0,Neuquén,Entre 10 Mbps y 20 Mbps,13008.0
1479,2022.0,3.0,Río Negro,Entre 10 Mbps y 20 Mbps,20442.0
1480,2022.0,3.0,Salta,Entre 10 Mbps y 20 Mbps,5035.0
1481,2022.0,3.0,San Juan,Entre 10 Mbps y 20 Mbps,20440.0
1482,2022.0,3.0,San Luis,Entre 10 Mbps y 20 Mbps,13981.0
1483,2022.0,3.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,10374.0
1484,2022.0,3.0,Santa Fe,Entre 10 Mbps y 20 Mbps,73345.0
1485,2022.0,3.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,17735.0
1486,2022.0,3.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,21365.0
1487,2022.0,3.0,Tucumán,Entre 10 Mbps y 20 Mbps,26369.0
1488,2022.0,4.0,Buenos Aires,Entre 10 Mbps y 20 Mbps,930.868
1489,2022.0,4.0,Capital Federal,Entre 10 Mbps y 20 Mbps,58.314
1490,2022.0,4.0,Catamarca,Entre 10 Mbps y 20 Mbps,1152.489
1491,2022.0,4.0,Chaco,Entre 10 Mbps y 20 Mbps,143.56699999999998
1492,2022.0,4.0,Chubut,Entre 10 Mbps y 20 Mbps,67.695
1493,2022.0,4.0,Córdoba,Entre 10 Mbps y 20 Mbps,466.715
1494,2022.0,4.0,Corrientes,Entre 10 Mbps y 20 Mbps,9.023
1495,2022.0,4.0,Entre Ríos,Entre 10 Mbps y 20 Mbps,22.925
1496,2022.0,4.0,Formosa,Entre 10 Mbps y 20 Mbps,46.684
1497,2022.0,4.0,Jujuy,Entre 10 Mbps y 20 Mbps,681.784
1498,2022.0,4.0,La Pampa,Entre 10 Mbps y 20 Mbps,24.152
1499,2022.0,4.0,La Rioja,Entre 10 Mbps y 20 Mbps,520.938
1500,2022.0,4.0,Mendoza,Entre 10 Mbps y 20 Mbps,35.934999999999995
1501,2022.0,4.0,Misiones,Entre 10 Mbps y 20 Mbps,140.06799999999998
1502,2022.0,4.0,Neuquén,Entre 10 Mbps y 20 Mbps,14.007
1503,2022.0,4.0,Río Negro,Entre 10 Mbps y 20 Mbps,41.421
1504,2022.0,4.0,Salta,Entre 10 Mbps y 20 Mbps,80.959
1505,2022.0,4.0,San Juan,Entre 10 Mbps y 20 Mbps,905.554
1506,2022.0,4.0,San Luis,Entre 10 Mbps y 20 Mbps,13.981
1507,2022.0,4.0,Santa Cruz,Entre 10 Mbps y 20 Mbps,734.649
1508,2022.0,4.0,Santa Fe,Entre 10 Mbps y 20 Mbps,276.142
1509,2022.0,4.0,Santiago Del Estero,Entre 10 Mbps y 20 Mbps,550.202
1510,2022.0,4.0,Tierra Del Fuego,Entre 10 Mbps y 20 Mbps,374.012
1511,2022.0,4.0,Tucumán,Entre 10 Mbps y 20 Mbps,27.368
1512,2017.0,4.0,Buenos Aires,Entre 20 Mbps y 30 Mbps,339.916
1513,2017.0,4.0,Capital Federal,Entre 20 Mbps y 30 Mbps,180.711
1514,2017.0,4.0,Catamarca,Entre 20 Mbps y 30 Mbps,43.0
1515,2017.0,4.0,Chaco,Entre 20 Mbps y 30 Mbps,694.646
1516,2017.0,4.0,Chubut,Entre 20 Mbps y 30 Mbps,5.0
1517,2017.0,4.0,Córdoba,Entre 20 Mbps y 30 Mbps,41.045
1518,2017.0,4.0,Corrientes,Entre 20 Mbps y 30 Mbps,211.86
1519,2017.0,4.0,Entre Ríos,Entre 20 Mbps y 30 Mbps,280.704
1520,2017.0,4.0,Formosa,Entre 20 Mbps y 30 Mbps,981.0
1521,2017.0,4.0,Jujuy,Entre 20 Mbps y 30 Mbps,44.0
1522,2017.0,4.0,La Pampa,Entre 20 Mbps y 30 Mbps,401.0
1523,2017.0,4.0,La Rioja,Entre 20 Mbps y 30 Mbps,24.0
1524,2017.0,4.0,Mendoza,Entre 20 Mbps y 30 Mbps,48.0
1525,2017.0,4.0,Misiones,Entre 20 Mbps y 30 Mbps,533.585
1526,2017.0,4.0,Neuquén,Entre 20 Mbps y 30 Mbps,249.327
1527,2017.0,4.0,Río Negro,Entre 20 Mbps y 30 Mbps,131.354
1528,2017.0,4.0,Salta,Entre 20 Mbps y 30 Mbps,362.229
1529,2017.0,4.0,San Juan,Entre 20 Mbps y 30 Mbps,4.0
1530,2017.0,4.0,San Luis,Entre 20 Mbps y 30 Mbps,8.0
1531,2017.0,4.0,Santa Cruz,Entre 20 Mbps y 30 Mbps,1.0
1532,2017.0,4.0,Santa Fe,Entre 20 Mbps y 30 Mbps,54.951
1533,2017.0,4.0,Santiago Del Estero,Entre 20 Mbps y 30 Mbps,34.0
1534,2017.0,4.0,Tierra Del Fuego,Entre 20 Mbps y 30 Mbps,0.0
1535,2017.0,4.0,Tucumán,Entre 20 Mbps y 30 Mbps,1.303
1536,2018.0,1.0,Buenos Aires,Entre 20 Mbps y 30 Mbps,484.223
1537,2018.0,1.0,Capital Federal,Entre 20 Mbps y 30 Mbps,228.969
1538,2018.0,1.0,Catamarca,Entre 20 Mbps y 30 Mbps,41.0
1539,2018.0,1.0,Chaco,Entre 20 Mbps y 30 Mbps,647.612
1540,2018.0,1.0,Chubut,Entre 20 Mbps y 30 Mbps,5.0
1541,2018.0,1.0,Córdoba,Entre 20 Mbps y 30 Mbps,57.148
1542,2018.0,1.0,Corrientes,Entre 20 Mbps y 30 Mbps,190.705
1543,2018.0,1.0,Entre Ríos,Entre 20 Mbps y 30 Mbps,256.571
1544,2018.0,1.0,Formosa,Entre 20 Mbps y 30 Mbps,1091.0
1545,2018.0,1.0,Jujuy,Entre 20 Mbps y 30 Mbps,49.0
1546,2018.0,1.0,La Pampa,Entre 20 Mbps y 30 Mbps,624.0
1547,2018.0,1.0,La Rioja,Entre 20 Mbps y 30 Mbps,19.0
1548,2018.0,1.0,Mendoza,Entre 20 Mbps y 30 Mbps,29.0
1549,2018.0,1.0,Misiones,Entre 20 Mbps y 30 Mbps,483.767
1550,2018.0,1.0,Neuquén,Entre 20 Mbps y 30 Mbps,223.504
1551,2018.0,1.0,Río Negro,Entre 20 Mbps y 30 Mbps,126.877
1552,2018.0,1.0,Salta,Entre 20 Mbps y 30 Mbps,346.817
1553,2018.0,1.0,San Juan,Entre 20 Mbps y 30 Mbps,3.0
1554,2018.0,1.0,San Luis,Entre 20 Mbps y 30 Mbps,9.0
1555,2018.0,1.0,Santa Cruz,Entre 20 Mbps y 30 Mbps,1.0
1556,2018.0,1.0,Santa Fe,Entre 20 Mbps y 30 Mbps,63.651
1557,2018.0,1.0,Santiago Del Estero,Entre 20 Mbps y 30 Mbps,35.0
1558,2018.0,1.0,Tierra Del Fuego,Entre 20 Mbps y 30 Mbps,0.0
1559,2018.0,1.0,Tucumán,Entre 20 Mbps y 30 Mbps,1.218
1560,2018.0,2.0,Buenos Aires,Entre 20 Mbps y 30 Mbps,539.865
1561,2018.0,2.0,Capital Federal,Entre 20 Mbps y 30 Mbps,265.82
1562,2018.0,2.0,Catamarca,Entre 20 Mbps y 30 Mbps,36.0
1563,2018.0,2.0,Chaco,Entre 20 Mbps y 30 Mbps,596.696
1564,2018.0,2.0,Chubut,Entre 20 Mbps y 30 Mbps,5.0
1565,2018.0,2.0,Córdoba,Entre 20 Mbps y 30 Mbps,82.85900000000001
1566,2018.0,2.0,Corrientes,Entre 20 Mbps y 30 Mbps,186.6
1567,2018.0,2.0,Entre Ríos,Entre 20 Mbps y 30 Mbps,246.777
1568,2018.0,2.0,Formosa,Entre 20 Mbps y 30 Mbps,1313.0
1569,2018.0,2.0,Jujuy,Entre 20 Mbps y 30 Mbps,44.0
1570,2018.0,2.0,La Pampa,Entre 20 Mbps y 30 Mbps,969.0
1571,2018.0,2.0,La Rioja,Entre 20 Mbps y 30 Mbps,20.0
1572,2018.0,2.0,Mendoza,Entre 20 Mbps y 30 Mbps,27.0
1573,2018.0,2.0,Misiones,Entre 20 Mbps y 30 Mbps,464.435
1574,2018.0,2.0,Neuquén,Entre 20 Mbps y 30 Mbps,233.23
1575,2018.0,2.0,Río Negro,Entre 20 Mbps y 30 Mbps,133.563
1576,2018.0,2.0,Salta,Entre 20 Mbps y 30 Mbps,374.885
1577,2018.0,2.0,San Juan,Entre 20 Mbps y 30 Mbps,3.0
1578,2018.0,2.0,San Luis,Entre 20 Mbps y 30 Mbps,9.0
1579,2018.0,2.0,Santa Cruz,Entre 20 Mbps y 30 Mbps,1.0
1580,2018.0,2.0,Santa Fe,Entre 20 Mbps y 30 Mbps,74.587
1581,2018.0,2.0,Santiago Del Estero,Entre 20 Mbps y 30 Mbps,33.0
1582,2018.0,2.0,Tierra Del Fuego,Entre 20 Mbps y 30 Mbps,0.0
1583,2018.0,2.0,Tucumán,Entre 20 Mbps y 30 Mbps,1.084
1584,2018.0,3.0,Buenos Aires,Entre 20 Mbps y 30 Mbps,901.913
1585,2018.0,3.0,Capital Federal,Entre 20 Mbps y 30 Mbps,416.035
1586,2018.0,3.0,Catamarca,Entre 20 Mbps y 30 Mbps,34.0
1587,2018.0,3.0,Chaco,Entre 20 Mbps y 30 Mbps,685.41
1588,2018.0,3.0,Chubut,Entre 20 Mbps y 30 Mbps,623.0
1589,2018.0,3.0,Córdoba,Entre 20 Mbps y 30 Mbps,120.333
1590,2018.0,3.0,Corrientes,Entre 20 Mbps y 30 Mbps,184.181
1591,2018.0,3.0,Entre Ríos,Entre 20 Mbps y 30 Mbps,236.889
1592,2018.0,3.0,Formosa,Entre 20 Mbps y 30 Mbps,618.112
1593,2018.0,3.0,Jujuy,Entre 20 Mbps y 30 Mbps,39.0
1594,2018.0,3.0,La Pampa,Entre 20 Mbps y 30 Mbps,2.188
1595,2018.0,3.0,La Rioja,Entre 20 Mbps y 30 Mbps,20.0
1596,2018.0,3.0,Mendoza,Entre 20 Mbps y 30 Mbps,37.0
1597,2018.0,3.0,Misiones,Entre 20 Mbps y 30 Mbps,459.229
1598,2018.0,3.0,Neuquén,Entre 20 Mbps y 30 Mbps,257.984
1599,2018.0,3.0,Río Negro,Entre 20 Mbps y 30 Mbps,141.364
1600,2018.0,3.0,Salta,Entre 20 Mbps y 30 Mbps,379.867
1601,2018.0,3.0,San Juan,Entre 20 Mbps y 30 Mbps,3.0
1602,2018.0,3.0,San Luis,Entre 20 Mbps y 30 Mbps,65.0
1603,2018.0,3.0,Santa Cruz,Entre 20 Mbps y 30 Mbps,1.0
1604,2018.0,3.0,Santa Fe,Entre 20 Mbps y 30 Mbps,86.54100000000001
1605,2018.0,3.0,Santiago Del Estero,Entre 20 Mbps y 30 Mbps,66.0
1606,2018.0,3.0,Tierra Del Fuego,Entre 20 Mbps y 30 Mbps,24.0
1607,2018.0,3.0,Tucumán,Entre 20 Mbps y 30 Mbps,941.0
1608,2018.0,4.0,Buenos Aires,Entre 20 Mbps y 30 Mbps,954.466
1609,2018.0,4.0,Capital Federal,Entre 20 Mbps y 30 Mbps,438.667
1610,2018.0,4.0,Catamarca,Entre 20 Mbps y 30 Mbps,29.0
1611,2018.0,4.0,Chaco,Entre 20 Mbps y 30 Mbps,610.794
1612,2018.0,4.0,Chubut,Entre 20 Mbps y 30 Mbps,623.0
1613,2018.0,4.0,Córdoba,Entre 20 Mbps y 30 Mbps,130.06
1614,2018.0,4.0,Corrientes,Entre 20 Mbps y 30 Mbps,136.561
