,Provincia,Partido,Localidad,Link Indec,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Mas de 30 Mbps,Otros
2638,SANTA FE,General López,Firmat,82042120,0,701,785,1324,70,36,700,2
2639,SANTA FE,General López,Hughes,82042130,0,0,0,1302,67,0,21,0
2640,SANTA FE,General López,La Chispa,82042140,0,0,71,0,0,0,0,0
2641,SANTA FE,General López,Labordeboy,82042150,0,0,215,0,0,0,0,0
2642,SANTA FE,General López,Maggiolo,82042170,0,0,129,0,0,0,0,0
2643,SANTA FE,General López,María Teresa,82042180,10,12,1060,11,1,0,0,0
2644,SANTA FE,General López,Melincué (Est. San Urbano),82042190,0,0,198,3,0,1,0,0
2645,SANTA FE,General López,Miguel Torres,82042200,0,0,1,0,0,0,0,0
2646,SANTA FE,General López,Murphy,82042210,0,0,704,12,0,1,0,0
2647,SANTA FE,General López,Rufino,82042220,0,30,597,589,3412,2207,189,0
2648,SANTA FE,General López,San Eduardo,82042230,0,0,243,0,62,0,0,0
2649,SANTA FE,General López,San Francisco de Santa Fe,82042240,1,0,45,0,0,0,0,0
2650,SANTA FE,General López,San Gregorio,82042250,81,39,112,816,0,30,0,96
2651,SANTA FE,General López,Sancti Spiritu,82042260,1,0,0,899,158,0,0,0
2652,SANTA FE,General López,Santa Isabel,82042270,1,3,31,141,23,0,974,0
2653,SANTA FE,General López,Teodelina,82042280,0,164,935,0,0,1,0,0
2654,SANTA FE,General López,Venado Tuerto,82042290,0,140,841,4264,1968,810,1238,636
2655,SANTA FE,General López,Villa Cañás,82042300,0,6,1682,802,290,30,58,0
2656,SANTA FE,General López,Wheelwright,82042310,1,14,2,0,1293,69,50,0
2657,SANTA FE,General Obligado,Arroyo Ceibal,82049010,0,15,92,0,0,0,0,0
2658,SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,0,161,904,46,34,890,1644,750
2659,SANTA FE,General Obligado,Berna,82049030,0,0,0,48,0,0,0,10
2660,SANTA FE,General Obligado,El Araza,82049040,0,0,0,126,0,0,0,0
2661,SANTA FE,General Obligado,El Rabón,82049050,1,0,136,28,0,0,0,0
2662,SANTA FE,General Obligado,Florencia,82049060,1,1,165,380,40,0,0,0
2663,SANTA FE,General Obligado,Guadalupe Norte,82049070,0,2,10,60,13,0,0,0
2664,SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,1,0,0,85,0,0,0,0
2665,SANTA FE,General Obligado,La Isleta,82049090,1,0,0,0,0,0,0,0
2666,SANTA FE,General Obligado,La Sarita,82049100,0,0,0,85,0,0,0,0
2667,SANTA FE,General Obligado,Lanteri,82049110,0,77,192,31,0,0,0,0
2668,SANTA FE,General Obligado,Las Garzas,82049120,0,1,11,65,14,0,0,0
2669,SANTA FE,General Obligado,Las Toscas,82049130,1,0,1949,291,5,0,0,0
2670,SANTA FE,General Obligado,Los Laureles,82049140,0,0,0,0,0,0,0,20
2671,SANTA FE,General Obligado,Malabrigo,82049150,0,112,308,244,128,183,193,160
2672,SANTA FE,General Obligado,Paraje San Manuel,82049160,1,0,0,0,0,0,0,0
2673,SANTA FE,General Obligado,Reconquista,82049180,1,365,2843,613,4768,9015,3251,801
2674,SANTA FE,General Obligado,San Antonio de Obligado,82049190,6,0,253,3,2,0,0,0
2675,SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,0,0,210,3,0,0,0,0
2676,SANTA FE,General Obligado,Villa Ana,82049210,1,0,0,0,0,0,0,0
2677,SANTA FE,General Obligado,Villa Guillermina,82049220,1,0,401,28,0,0,0,0
2678,SANTA FE,General Obligado,Villa Ocampo,82049230,1,0,1397,2255,15,0,0,0
2679,SANTA FE,Iriondo,Barrio Cicarelli,82056010,0,0,0,9,0,0,0,0
2680,SANTA FE,Iriondo,Bustinza,82056020,0,0,0,287,90,6,0,0
2681,SANTA FE,Iriondo,Cañada de Gómez,82056030,0,23,582,928,309,48,734,6
2682,SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,0,1,388,75,41,0,0,1
2683,SANTA FE,Iriondo,Classon,82056050,0,0,0,21,105,33,0,0
2684,SANTA FE,Iriondo,Colonia Médici,82056060,0,0,0,12,0,0,0,0
2685,SANTA FE,Iriondo,Correa,82056070,0,3,17,70,1652,0,24,0
2686,SANTA FE,Iriondo,Larguía,82056080,0,0,0,7,0,0,0,0
2687,SANTA FE,Iriondo,Lucio V. López,82056090,0,0,0,31,0,0,0,0
2688,SANTA FE,Iriondo,Oliveros,82056100,0,0,0,0,2110,0,0,1251
2689,SANTA FE,Iriondo,Pueblo Andino,82056110,0,0,0,15,399,0,0,0
2690,SANTA FE,Iriondo,Salto Grande,82056120,0,0,311,242,23,6,0,0
2691,SANTA FE,Iriondo,Serodino,82056130,0,2,46,267,25,0,0,0
2692,SANTA FE,Iriondo,Totoras,82056140,0,9,64,385,682,247,158,0
2693,SANTA FE,Iriondo,Villa Eloísa,82056150,0,0,531,113,0,455,2,0
2694,SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,0,0,3,0,34,0,0,0
2695,SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,0,0,20,63,35,0,0,2
2696,SANTA FE,La Capital,Angel Gallardo,82063010,0,0,0,27,0,0,0,0
2697,SANTA FE,La Capital,Arroyo Aguiar,82063020,0,1,12,109,17,0,0,2
2698,SANTA FE,La Capital,Arroyo Leyes,82063030,0,209,897,203,0,0,0,0
2699,SANTA FE,La Capital,Cabal,82063040,0,0,0,13,0,0,0,0
2700,SANTA FE,La Capital,Candioti,82063060,0,0,0,206,41,4,1,0
2701,SANTA FE,La Capital,Emilia,82063070,0,2,12,224,18,0,0,0
2702,SANTA FE,La Capital,Laguna Paiva,82063080,0,1,348,1333,214,0,0,0
2703,SANTA FE,La Capital,Llambi Campbell,82063090,0,1,29,312,30,0,0,73
2704,SANTA FE,La Capital,Monte Vera,82063100,3,3,78,150,29,0,0,0
2705,SANTA FE,La Capital,Nelson,82063110,0,2,47,341,55,0,0,3
2706,SANTA FE,La Capital,Recreo,82063140,0,8,380,825,89,1,0,0
2707,SANTA FE,La Capital,San José del Rincón,82063160,1,169,2252,1465,329,71,53,1
2708,SANTA FE,La Capital,Santa Fe,82063170,13,995,7599,8642,3962,318,41535,28
2709,SANTA FE,La Capital,Santo Tomé,82063180,0,13,265,4,93,0,18,133
2710,SANTA FE,La Capital,Sauce Viejo,82063190,0,21,356,441,162,1,171,58
2711,SANTA FE,Las Colonias,Cavour,82070010,0,0,3,0,0,0,0,0
2712,SANTA FE,Las Colonias,Cululú,82070020,0,0,24,0,0,0,0,0
2713,SANTA FE,Las Colonias,Elisa,82070030,0,0,0,165,62,6,2,0
2714,SANTA FE,Las Colonias,Empalme San Carlos,82070040,0,0,13,0,0,0,0,0
2715,SANTA FE,Las Colonias,Esperanza,82070050,3,79,1117,562,366,3,483,2
2716,SANTA FE,Las Colonias,Felicia,82070060,0,0,404,39,0,0,0,0
2717,SANTA FE,Las Colonias,Franck,82070070,0,2,124,117,23,0,0,1
2718,SANTA FE,Las Colonias,Grutly,82070080,0,0,21,0,93,0,0,0
2719,SANTA FE,Las Colonias,Hipatia,82070090,0,0,53,0,0,0,0,0
2720,SANTA FE,Las Colonias,Humboldt,82070100,0,3,213,201,69,1,2,0
2721,SANTA FE,Las Colonias,La Pelada,82070120,0,0,95,66,14,0,0,1
2722,SANTA FE,Las Colonias,Las Tunas,82070130,1,1,0,0,2,0,0,0
2723,SANTA FE,Las Colonias,María Luisa,82070140,0,0,113,47,0,0,0,0
2724,SANTA FE,Las Colonias,Matilde,82070150,0,1,76,57,21,0,0,0
2725,SANTA FE,Las Colonias,Nuevo Torino,82070160,0,0,5,0,78,0,0,72
2726,SANTA FE,Las Colonias,OTROS,Sin Datos,0,0,16,0,0,0,0,0
2727,SANTA FE,Las Colonias,Pilar,82070170,0,0,2,0,112,0,0,0
2728,SANTA FE,Las Colonias,Progreso,82070190,0,0,582,39,0,0,0,0
2729,SANTA FE,Las Colonias,Providencia,82070200,0,0,104,31,0,0,0,0
2730,SANTA FE,Las Colonias,Sa Pereyra,82070210,0,0,3,0,54,0,0,0
2731,SANTA FE,Las Colonias,San Agustín,82070220,0,0,83,0,0,0,0,0
2732,SANTA FE,Las Colonias,San Carlos Centro,82070230,0,18,108,87,209,1,397,0
2733,SANTA FE,Las Colonias,San Carlos Norte,82070240,0,0,131,21,0,0,4,0
2734,SANTA FE,Las Colonias,San Carlos Sud,82070250,0,0,1,8,31,0,55,0
2735,SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0,0,0,0,0,0,0,0
2736,SANTA FE,Las Colonias,San Jerónimo Norte,82070270,0,2,298,121,32,0,0,1
2737,SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0,0,0,601,51,16,0,0
2738,SANTA FE,Las Colonias,Santo Domingo,82070300,0,0,249,5,1,0,0,0
2739,SANTA FE,Las Colonias,Sarmiento,82070310,0,0,2,56,135,113,0,130
2740,SANTA FE,OTROS,OTROS,Sin Datos,0,0,0,0,0,0,0,4771
2741,SANTA FE,Rosario,Acebal,82084010,0,4,1295,463,63,0,8,1
2742,SANTA FE,Rosario,Albarellos,82084020,0,0,0,20,0,0,0,0
2743,SANTA FE,Rosario,Álvarez,82084030,0,1,941,538,95,0,0,1
2744,SANTA FE,Rosario,Alvear,82084040,0,24,1538,375,116,56,200,0
2745,SANTA FE,Rosario,Arbilla,82084050,0,0,0,30,0,0,0,0
2746,SANTA FE,Rosario,Arminda,82084060,0,0,94,20,12,0,0,0
2747,SANTA FE,Rosario,Arroyo Seco,82084070,0,19,729,909,307,14,261,0
2748,SANTA FE,Rosario,Carmen del Sauce,82084080,0,0,2,134,32,0,37,0
2749,SANTA FE,Rosario,Coronel Bogado,82084090,0,0,410,174,9,0,0,0
2750,SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0,0,74,150,94,0,0,0
2751,SANTA FE,Rosario,Cuatro Esquinas,82084110,0,0,0,18,18,0,11,0
2752,SANTA FE,Rosario,El Caramelo,82084120,0,0,65,338,122,0,42,0
2753,SANTA FE,Rosario,Fighiera,82084130,0,1,310,248,36,0,0,0
2754,SANTA FE,Rosario,Funes,82084140,2,139,4028,364,2006,5,420,0
2755,SANTA FE,Rosario,General Lagos,82084150,0,3,532,5,1,0,0,1
2756,SANTA FE,Rosario,Granadero Baigorria,82084160,0,13,335,1084,81,176,224,0
2757,SANTA FE,Rosario,Ibarlucea,82084170,0,4,14,564,354,207,0,0
2758,SANTA FE,Rosario,Kilómetro 101,82084180,0,0,0,1,0,0,0,2
2759,SANTA FE,Rosario,Monte Flores,82084200,0,0,0,8,0,0,0,0
2760,SANTA FE,Rosario,Pérez,82084210,0,15,731,1963,181,117,0,11
2761,SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0,0,123,90,23,0,0,0
2762,SANTA FE,Rosario,Pueblo Esther,82084230,1,0,0,241,226,159,222,0
2763,SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,0,117,42,13,0,0,0
2764,SANTA FE,Rosario,Pueblo Uranga,82084250,0,0,0,95,138,0,7,0
2765,SANTA FE,Rosario,Puerto Arroyo Seco,82084260,0,0,0,0,0,0,0,25
2766,SANTA FE,Rosario,Rosario,82084270,9,2607,17605,82314,12000,703,64391,37
2767,SANTA FE,Rosario,Soldini,82084280,0,3,488,407,84,0,0,0
2768,SANTA FE,Rosario,Villa Amelia,82084290,0,0,135,149,0,0,0,0
2769,SANTA FE,Rosario,Villa del Plata,82084300,0,0,79,180,55,0,18,0
2770,SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,0,138,9406,2247,708,346,416,1
2771,SANTA FE,Rosario,Zavalla,82084320,0,3,92,1438,91,0,0,115
2772,SANTA FE,San Cristóbal,Aguará Grande,82091010,1,0,2,0,0,0,0,0
2773,SANTA FE,San Cristóbal,Ambrosetti,82091020,1,0,80,5,0,0,0,0
2774,SANTA FE,San Cristóbal,Arrufo,82091030,0,0,142,111,14,0,0,4
2775,SANTA FE,San Cristóbal,Balneario La Verde,82091040,1,0,0,0,0,0,0,0
2776,SANTA FE,San Cristóbal,Capivara,82091050,1,0,0,0,0,0,0,0
2777,SANTA FE,San Cristóbal,Ceres,82091060,0,12,2249,1222,86,1,0,0
2778,SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,5,1,0,0,0,0
2779,SANTA FE,San Cristóbal,Colonia Bossi,82091080,0,0,3,0,56,0,56,0
2780,SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,11,1,0,0,0,0
2781,SANTA FE,San Cristóbal,Curupaity,82091110,0,0,14,1,0,0,0,0
2782,SANTA FE,San Cristóbal,Hersilia,82091120,0,0,167,394,8,0,0,0
2783,SANTA FE,San Cristóbal,Huanqueros,82091130,0,0,0,0,0,0,0,34
2784,SANTA FE,San Cristóbal,La Cabral,82091140,1,0,3,0,0,0,0,0
2785,SANTA FE,San Cristóbal,La Rubia,82091150,0,0,12,0,0,0,0,0
2786,SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,74,23,0,0,0,0
2787,SANTA FE,San Cristóbal,Moisés Ville,82091180,0,0,352,198,6,2,0,0
2788,SANTA FE,San Cristóbal,Monigotes,82091190,0,0,11,44,2,0,0,0
2789,SANTA FE,San Cristóbal,Ñanducita,82091200,0,0,0,0,0,0,0,46
2790,SANTA FE,San Cristóbal,OTROS,Sin Datos,0,0,0,6,0,0,0,0
2791,SANTA FE,San Cristóbal,Palacios,82091210,0,0,37,29,4,1,0,0
2792,SANTA FE,San Cristóbal,San Cristóbal,82091220,1,7,1384,742,416,125,57,548
2793,SANTA FE,San Cristóbal,San Guillermo,82091230,0,0,736,1381,411,170,32,0
2794,SANTA FE,San Cristóbal,Santurce,82091240,0,1,0,0,0,0,0,44
2795,SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,169,1,0,0,0
2796,SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,1560,0,0,0,0
2797,SANTA FE,San Cristóbal,Villa Saralegui,82091270,0,0,0,48,0,0,0,3
2798,SANTA FE,San Javier,Alejandra,82098010,1,0,0,453,0,0,0,0
2799,SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,33,0,0,0,0
2800,SANTA FE,San Javier,Colonia Durán,82098030,1,0,0,0,0,0,0,0
2801,SANTA FE,San Javier,La Brava,82098040,0,0,0,20,0,0,0,0
2802,SANTA FE,San Javier,Romang,82098050,0,328,607,36,94,94,12,195
2803,SANTA FE,San Javier,San Javier,82098060,0,0,1004,103,8,1,0,0
2804,SANTA FE,San Jerónimo,Arocena,82105010,0,0,0,175,9,0,0,400
2805,SANTA FE,San Jerónimo,Barrancas,82105030,0,2,61,835,51,0,0,0
2806,SANTA FE,San Jerónimo,Barrio Caima,82105040,0,0,0,0,0,0,0,32
2807,SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0,0,0,230,12,3,0,0
2808,SANTA FE,San Jerónimo,Centeno,82105080,0,0,3,849,42,6,0,0
2809,SANTA FE,San Jerónimo,Coronda,82105090,0,11,130,390,62,0,1326,1098
2810,SANTA FE,San Jerónimo,Desvío Arijón,82105100,0,1,51,88,14,0,0,51
2811,SANTA FE,San Jerónimo,Díaz,82105110,0,0,237,209,0,0,68,0
2812,SANTA FE,San Jerónimo,Gaboto,82105120,0,0,0,0,240,0,0,201
2813,SANTA FE,San Jerónimo,Gálvez,82105130,0,24,249,5275,1264,42,550,45
2814,SANTA FE,San Jerónimo,Gessler,82105140,0,0,33,98,21,67,0,42
2815,SANTA FE,San Jerónimo,Irigoyen,82105150,0,0,0,394,3,10,0,0
2816,SANTA FE,San Jerónimo,Larrechea,82105160,0,0,0,0,0,0,0,35
2817,SANTA FE,San Jerónimo,Loma Alta,82105170,0,0,1,13,6,16,0,0
2818,SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,0,2,5,318,35,54,0,0
2819,SANTA FE,San Jerónimo,Maciel,82105190,0,6,68,400,848,0,0,136
2820,SANTA FE,San Jerónimo,Monje,82105200,0,0,0,464,149,0,0,0
2821,SANTA FE,San Jerónimo,San Eugenio,82105220,0,0,0,0,21,0,0,0
2822,SANTA FE,San Jerónimo,San Fabián,82105230,0,1,7,211,12,3,0,0
2823,SANTA FE,San Jerónimo,San Genaro,82105240,0,0,0,506,811,38,11,0
2824,SANTA FE,San Jerónimo,San Genaro Norte,82105250,0,0,0,1026,54,2,0,0
2825,SANTA FE,San Justo,Angeloni,82112010,0,0,0,24,0,0,0,0
2826,SANTA FE,San Justo,Cayastacito,82112020,0,0,0,54,0,0,0,0
2827,SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,22,0,0,0,0
2828,SANTA FE,San Justo,Esther,82112040,0,0,0,10,0,0,0,0
2829,SANTA FE,San Justo,Gobernador Crespo,82112050,0,0,90,1069,327,0,0,1
2830,SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,0,0,236,130,0,0,0,249
2831,SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,26,0,0,0,0
2832,SANTA FE,San Justo,Marcelino Escalada,82112080,0,0,69,238,11,0,0,0
2833,SANTA FE,San Justo,Naré,82112090,0,0,0,6,0,0,0,0
2834,SANTA FE,San Justo,OTROS,Sin Datos,28,0,0,0,0,0,0,0
2835,SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,72,0,20,0,0,0,2
2836,SANTA FE,San Justo,Ramayón,82112110,0,0,0,143,1,0,0,0
2837,SANTA FE,San Justo,San Bernardo,82112120,0,0,0,6,0,0,0,0
2838,SANTA FE,San Justo,San Justo,82112130,0,14,239,2750,304,18,50,550
2839,SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,35,0,0,0,0
2840,SANTA FE,San Justo,Silva (Est. Abipones),82112150,0,0,0,25,0,0,0,0
2841,SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,0,289,0,30,0,0,0,29
2842,SANTA FE,San Justo,Videla,82112170,0,0,15,271,88,4,1,0
2843,SANTA FE,San Lorenzo,Aldao,82119010,0,0,0,0,0,0,0,0
2844,SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,1,565,2861,1052,966,241,343,0
2845,SANTA FE,San Lorenzo,Carcarañá,82119030,0,19,271,565,62,0,0,0
2846,SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,48,179,11,0,0,0
2847,SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,0,303,1855,303,560,68,92,0
2848,SANTA FE,San Lorenzo,Fuentes,82119060,0,0,0,82,766,0,0,1
2849,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,0,2,45,0,0,0,35
2850,SANTA FE,San Lorenzo,Puerto General San Martín,82119080,2,1,6,3,2606,0,1,215
2851,SANTA FE,San Lorenzo,Pujato,82119090,0,0,103,819,0,0,0,0
2852,SANTA FE,San Lorenzo,Ricardone,82119100,1,1,44,315,50,0,0,0
2853,SANTA FE,San Lorenzo,Roldán,82119110,0,68,494,1089,1106,8,137,1
2854,SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,0,0,21,120,21,0,0,0
2855,SANTA FE,San Lorenzo,San Lorenzo,82119130,0,70,627,1404,313,6,417,1
2856,SANTA FE,San Lorenzo,Timbúes,82119140,1,3,99,222,1176,1,1,134
2857,SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,30,0,0,0
2858,SANTA FE,San Lorenzo,Villa Mugueta,82119160,1,0,1,0,0,0,0,0
2859,SANTA FE,San Martín,Carlos Pellegrini,82126020,0,5,73,275,53,0,0,0
2860,SANTA FE,San Martín,Casas,82126030,0,0,0,0,56,0,0,3
2861,SANTA FE,San Martín,Castelar,82126040,0,0,0,1,0,0,0,0
2862,SANTA FE,San Martín,Colonia Belgrano,82126050,0,0,0,90,2,1,0,250
2863,SANTA FE,San Martín,El Trébol,82126070,0,10,313,698,2588,0,320,73
2864,SANTA FE,San Martín,Landeta,82126080,0,0,282,111,0,0,0,0
2865,SANTA FE,San Martín,Las Bandurrias,82126090,0,0,0,25,0,0,0,1
2866,SANTA FE,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0
2867,SANTA FE,San Martín,Los Cardos,82126110,1,1,10,115,196,0,0,6
2868,SANTA FE,San Martín,María Susana,82126120,0,0,2,514,502,115,26,0
2869,SANTA FE,San Martín,Piamonte,82126130,0,0,0,1190,23,0,0,0
2870,SANTA FE,San Martín,San Jorge,82126140,1,312,1587,1143,506,0,0,0
2871,SANTA FE,San Martín,San Martín de las Escobas,82126150,0,0,29,492,639,5,0,0
2872,SANTA FE,San Martín,Sastre,82126160,0,2,201,277,105,272,134,0
2873,SANTA FE,Vera,Calchaquí,82133010,1,4,60,563,60,0,0,1050
2874,SANTA FE,Vera,Cañada Ombú,82133020,1,0,0,34,0,0,0,0
2875,SANTA FE,Vera,Colmena,82133030,1,0,0,0,0,0,0,0
2876,SANTA FE,Vera,Fortín Olmos,82133040,2,0,0,337,0,0,0,0
2877,SANTA FE,Vera,Garabato,82133050,0,0,0,104,0,0,0,0
2878,SANTA FE,Vera,Golondrina,82133060,0,0,0,70,0,0,0,0
2879,SANTA FE,Vera,Intiyaco,82133070,2,0,0,97,0,0,0,0
2880,SANTA FE,Vera,Kilómetro 115,82133080,0,0,3,0,0,0,0,0
2881,SANTA FE,Vera,La Gallareta,82133090,0,0,0,373,0,0,0,0
2882,SANTA FE,Vera,Los Amores,82133100,0,0,0,122,0,0,0,0
2883,SANTA FE,Vera,Margarita,82133110,2,0,678,168,0,0,0,0
2884,SANTA FE,Vera,Paraje 29,82133120,1,0,0,34,0,0,0,0
2885,SANTA FE,Vera,Pozo de los Indios,82133130,2,0,0,23,0,0,0,0
2886,SANTA FE,Vera,Pueblo Santa Lucía,82133140,0,0,0,30,0,0,0,0
2887,SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,0,0,165,45,0,0,0,0
2888,SANTA FE,Vera,Toba,82133160,1,0,0,52,0,0,0,0
2889,SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,0,9,273,1485,90,1,0,2000
2890,SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,1,0,6,89,1,0,0,0
2891,SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,3,0,0,375,0,0,1,0
2892,SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,9,0,0,42,1,1,1,0
2893,SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,1,0,0,0,0,0,0,0
2894,SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,0,0,0,1,1,0,0,0
2895,SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,2,0,171,25,7,0,0,2
2896,SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,5,0,0,0,1,0,0,57
2897,SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,0,0,1,1,0,0,0
2898,SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,1,0,29,1,1,0,0,0
2899,SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,0,45,1,0,0,0,1
2900,SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,2,0,15,319,10,1,1,0
2901,SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,1,0,0,151,0,0,0,100
2902,SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,1,0,79,158,0,0,0,0
2903,SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,1,0,0,97,0,0,0,0
2904,SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0,0,0,112,0,0,0,0
2905,SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,1,0,1,0,0,0,0,0
2906,SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,0,0,0,1,0,0,0,0
2907,SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,0,0,0,1,0,0,0,0
2908,SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,1,0,416,1,1,0,1,5
2909,SANTIAGO DEL ESTERO,Banda,La Banda,86035090,3,0,359,7,6,4,126,1
2910,SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,1,0,45,0,0,0,0,0
2911,SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,1,0,0,0,0,0,0,0
2912,SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,3,0,0,457,0,12,2,0
2913,SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,1,0,0,95,0,2,0,0
2914,SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,1,0,0,147,0,1,0,0
2915,SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,1,0,4,16,1,1,0,0
2916,SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,1,0,3,0,0,0,0,0
2917,SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,1,0,96,0,0,0,0,0
2918,SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,0,0,3,1,0,1,0,0
2919,SANTIAGO DEL ESTERO,Capital,Maco,86049050,0,0,78,0,0,0,0,0
2920,SANTIAGO DEL ESTERO,Capital,Maquito,86049060,1,0,43,0,0,0,0,0
2921,SANTIAGO DEL ESTERO,Capital,Morales,86049070,0,0,3,0,0,0,0,0
2922,SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,86049080,0,0,0,0,0,0,0,1
2923,SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,0,0,4,0,0,0,0,0
2924,SANTIAGO DEL ESTERO,Capital,Santa María,86049100,0,0,4,1,0,0,0,0
2925,SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,5,1208,17821,49366,16765,464,678,0
2926,SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,0,0,4,0,0,0,0,0
2927,SANTIAGO DEL ESTERO,Capital,Yanda,86049130,0,0,34,0,2,2,0,0
2928,SANTIAGO DEL ESTERO,Choya,Choya,86063020,1,0,7,41,7,0,1,2
2929,SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,0,0,119,324,35,0,0,0
2930,SANTIAGO DEL ESTERO,Choya,Frías,86063040,2,50,1661,908,151,5,87,0
2931,SANTIAGO DEL ESTERO,Choya,Laprida,86063050,5,0,0,1,2,0,0,0
2932,SANTIAGO DEL ESTERO,Choya,Tapso,86063080,0,0,71,1,0,0,0,0
2933,SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,6,0,0,2,0,0,2,0
2934,SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,0,0,100,0,0,0,0,20
2935,SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,0,0,20,0,0,0,0,0
2936,SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,1,0,200,0,0,0,0,0
2937,SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,0,0,50,0,0,0,0,80
2938,SANTIAGO DEL ESTERO,Copo,Monte Quemado,86056050,4,0,0,243,0,0,0,4
2939,SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,86056060,1,0,50,0,0,0,0,0
2940,SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,86056070,3,0,171,25,7,0,0,0
2941,SANTIAGO DEL ESTERO,Copo,San José del Boquerón,86056080,5,0,0,0,0,0,0,120
2942,SANTIAGO DEL ESTERO,Copo,Urutaú,86056090,0,0,30,0,0,0,0,0
