,provincia,departamento,localidad,geometry
1060,Córdoba,Río Segundo,Costasacate,MULTIPOINT ((-63.75886865951109 -31.64531923271985))
1061,Córdoba,Río Segundo,Impira,MULTIPOINT ((-63.650083467498064 -31.798473811030718))
1062,Córdoba,Río Segundo,Laguna Larga,MULTIPOINT ((-63.80032653956262 -31.775699452871176))
1063,Córdoba,Río Segundo,Las Junturas,MULTIPOINT ((-63.45063657546306 -31.831396212457133))
1064,Córdoba,Río Segundo,Los Chañaritos,MULTIPOINT ((-63.33050131851758 -31.402529909883395))
1065,Córdoba,Río Segundo,Luque,MULTIPOINT ((-63.34508171961334 -31.64772628932889))
1066,Córdoba,Río Segundo,Manfredi,MULTIPOINT ((-63.74755801325489 -31.845757320453576))
1067,Córdoba,Río Segundo,Matorrales,MULTIPOINT ((-63.51071835108232 -31.714710563905257))
1068,Córdoba,Río Segundo,Oncativo,MULTIPOINT ((-63.6820214046002 -31.913432104017474))
1069,Córdoba,Río Segundo,Pilar,MULTIPOINT ((-63.88239583969436 -31.68126523652159))
1070,Córdoba,Río Segundo,Pozo del Molle,MULTIPOINT ((-62.919308798718895 -32.021336576141096))
1071,Córdoba,Río Segundo,Rincón,MULTIPOINT ((-63.61702043077225 -31.595859646689593))
1072,Córdoba,Río Segundo,Río Segundo,MULTIPOINT ((-63.91186284335078 -31.650152758915084))
1073,Córdoba,Río Segundo,Santiago Temple,MULTIPOINT ((-63.41963750284415 -31.38598541531741))
1074,Córdoba,Río Segundo,Villa del Rosario,MULTIPOINT ((-63.535697319287614 -31.554100500180873))
1075,Córdoba,San Alberto,Nono,MULTIPOINT ((-65.00249877759722 -31.797204698764652))
1076,Córdoba,San Alberto,Ambul,MULTIPOINT ((-65.05395215648993 -31.490541000186255))
1077,Córdoba,San Alberto,Arroyo Los Patos,MULTIPOINT ((-65.00434890523464 -31.762599051163708))
1078,Córdoba,San Alberto,Las Calles,MULTIPOINT ((-64.95906101594562 -31.844106311197525))
1079,Córdoba,San Alberto,San Pedro,MULTIPOINT ((-65.3757647254068 -31.667096776104476))
1080,Córdoba,San Alberto,Las Calles,MULTIPOINT ((-64.97142508097171 -31.824043850206554))
1081,Córdoba,San Alberto,San Pedro,MULTIPOINT ((-65.32154406721054 -31.66207305706303))
1082,Córdoba,San Alberto,Las Rabonas,MULTIPOINT ((-64.97988040260957 -31.853561745581533))
1083,Córdoba,San Alberto,San Pedro,MULTIPOINT ((-65.2385153367666 -31.926861390862573))
1084,Córdoba,San Alberto,Mina Clavero,MULTIPOINT ((-65.00500033917321 -31.729427642547872))
1085,Córdoba,San Alberto,Ambul,MULTIPOINT ((-65.06600653272355 -31.436262783381764))
1086,Córdoba,San Alberto,Panaholma,MULTIPOINT ((-65.05495329161808 -31.632953599268202))
1087,Córdoba,San Alberto,Nono,MULTIPOINT ((-64.9907662423538 -31.834656527965265))
1088,Córdoba,San Alberto,San Lorenzo,MULTIPOINT ((-65.01772099447456 -31.670919664192144))
1089,Córdoba,San Alberto,San Vicente,MULTIPOINT ((-65.47746661801453 -31.88553603463546))
1090,Córdoba,San Alberto,San Pedro,MULTIPOINT ((-65.21886784992608 -31.936473984733013))
1091,Córdoba,San Alberto,San Vicente,MULTIPOINT ((-65.4294743566709 -31.85055697018922))
1092,Córdoba,San Alberto,Sauce Arriba,MULTIPOINT ((-65.1669344809326 -31.912673226167197))
1093,Córdoba,San Alberto,sin gobierno local,MULTIPOINT ((-65.15751530363129 -31.629209911845503))
1094,Córdoba,San Alberto,Villa Cura Brochero,MULTIPOINT ((-65.0186063890249 -31.706460725240742))
1095,Córdoba,San Alberto,Villa Sarmiento,MULTIPOINT ((-65.1930983136866 -31.936241106780134))
1096,Córdoba,San Javier,Conlara,MULTIPOINT ((-65.22946044802981 -32.07735346841128))
1097,Córdoba,San Javier,La Paz,MULTIPOINT ((-65.0302356038627 -32.278273508410884))
1098,Córdoba,San Javier,Los Hornillos,MULTIPOINT ((-64.99067093683348 -31.869788809068417))
1099,Córdoba,San Javier,Los Hornillos,MULTIPOINT ((-64.99016319423095 -31.883271107388246))
1100,Córdoba,San Javier,La Paz,MULTIPOINT ((-65.04826453895258 -32.21752531641841))
1101,Córdoba,San Javier,La Población,MULTIPOINT ((-65.02961725389216 -32.06625261108437))
1102,Córdoba,San Javier,La Paz,MULTIPOINT ((-65.03654538817145 -32.298722317082174))
1103,Córdoba,San Javier,Luyaba,MULTIPOINT ((-65.04368346573997 -32.11455723099615))
1104,Córdoba,San Javier,La Paz,MULTIPOINT ((-65.03001575352114 -32.242431890270545))
1105,Córdoba,San Javier,Las Tapias,MULTIPOINT ((-65.09796611073531 -31.95305364432556))
1106,Córdoba,San Javier,Los Cerrillos,MULTIPOINT ((-65.44463822492547 -31.97269919992977))
1107,Córdoba,San Javier,Los Hornillos,MULTIPOINT ((-64.98975493553722 -31.90334246794163))
1108,Córdoba,San Javier,Villa de las Rosas,MULTIPOINT ((-65.02087758264935 -31.96444808910083))
1109,Córdoba,San Javier,Luyaba,MULTIPOINT ((-65.05848256880485 -32.14972118519502))
1110,Córdoba,San Javier,La Paz,MULTIPOINT ((-65.03046519907977 -32.25714229507742))
1111,Córdoba,San Javier,Villa de las Rosas,MULTIPOINT ((-65.03427969965131 -31.912153466650366))
1112,Córdoba,San Javier,San Javier y Yacanto,MULTIPOINT ((-65.03026836725525 -32.02646965082631))
1113,Córdoba,San Javier,San José,MULTIPOINT ((-65.311804300483 -31.956501268028457))
1114,Córdoba,San Javier,Villa de las Rosas,MULTIPOINT ((-65.05211533837007 -31.947086539128083))
1115,Córdoba,San Javier,Villa Dolores,MULTIPOINT ((-65.1902396962461 -31.944976762949523))
1116,Córdoba,San Javier,Villa de las Rosas,MULTIPOINT ((-65.03546836663527 -31.87204104508657))
1117,Córdoba,San Justo,Alicia,MULTIPOINT ((-62.46424576896222 -31.938847228291124))
1118,Córdoba,San Justo,Altos de Chipión,MULTIPOINT ((-62.33836862731888 -30.957180512743754))
1119,Córdoba,San Justo,Arroyito,MULTIPOINT ((-63.05070258875662 -31.419229765879503))
1120,Córdoba,San Justo,Balnearia,MULTIPOINT ((-62.66537408892135 -31.012851396630452))
1121,Córdoba,San Justo,Brinkmann,MULTIPOINT ((-62.04310673480531 -30.866479579317136))
1122,Córdoba,San Justo,Colonia Anita,MULTIPOINT ((-62.23432299676183 -31.11992818623357))
1123,Córdoba,San Justo,sin gobierno local,MULTIPOINT ((-62.112434415816786 -30.52523748830651))
1124,Córdoba,San Justo,Colonia Las Pichanas,MULTIPOINT ((-62.92531908380963 -31.24562201922279))
1125,Córdoba,San Justo,Colonia Marina,MULTIPOINT ((-62.36390595404325 -31.248760005748725))
1126,Córdoba,San Justo,Colonia Prosperidad,MULTIPOINT ((-62.36533986152406 -31.62870430565198))
1127,Córdoba,San Justo,Colonia San Bartolomé,MULTIPOINT ((-62.723704083857534 -31.52790836679049))
1128,Córdoba,San Justo,Colonia San Pedro,MULTIPOINT ((-61.917929237586385 -30.783090823982764))
1129,Córdoba,San Justo,Colonia Prosperidad,MULTIPOINT ((-62.428503145163624 -31.6078812032969))
1130,Córdoba,San Justo,Colonia Valtelina,MULTIPOINT ((-62.23446402156798 -31.053662727860782))
1131,Córdoba,San Justo,Colonia Vignaud,MULTIPOINT ((-61.956613651349244 -30.841419162326627))
1132,Córdoba,San Justo,Devoto,MULTIPOINT ((-62.30622269814776 -31.40178215762892))
1133,Córdoba,San Justo,El Arañado,MULTIPOINT ((-62.88962675471484 -31.743034525119167))
1134,Córdoba,San Justo,El Fortín,MULTIPOINT ((-62.30017629618422 -31.966920207134006))
1135,Córdoba,San Justo,Arroyito,MULTIPOINT ((-62.973701243757766 -31.403706313089373))
1136,Córdoba,San Justo,El Tío,MULTIPOINT ((-62.82819770155654 -31.38542052107608))
1137,Córdoba,San Justo,Plaza Luxardo,MULTIPOINT ((-62.133753978974724 -31.305184758153324))
1138,Córdoba,San Justo,Colonia Iturraspe,MULTIPOINT ((-62.11031010282491 -31.207836269245593))
1139,Córdoba,San Justo,Freyre,MULTIPOINT ((-62.09631884522245 -31.16457225753471))
1140,Córdoba,San Justo,La Francia,MULTIPOINT ((-62.63321753936206 -31.40629587029737))
1141,Córdoba,San Justo,La Paquita,MULTIPOINT ((-62.21611231446609 -30.909289744744232))
1142,Córdoba,San Justo,La Tordilla,MULTIPOINT ((-63.061080500581284 -31.236537770018217))
1143,Córdoba,San Justo,Las Varas,MULTIPOINT ((-62.616597452984244 -31.80243761086068))
1144,Córdoba,San Justo,Las Varillas,MULTIPOINT ((-62.71966477977281 -31.870384793649848))
1145,Córdoba,San Justo,Marull,MULTIPOINT ((-62.825338476747866 -30.993864965278064))
1146,Córdoba,San Justo,Miramar,MULTIPOINT ((-62.67500954513064 -30.91515318037151))
1147,Córdoba,San Justo,Morteros,MULTIPOINT ((-62.00723645794453 -30.710667779373967))
1148,Córdoba,San Justo,Plaza Luxardo,MULTIPOINT ((-62.22916734383501 -31.301747988833412))
1149,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.3590212016997 -31.46739927911698))
1150,Córdoba,San Justo,San Francisco,MULTIPOINT ((-62.09818963979345 -31.37113664120495))
1151,Córdoba,San Justo,Porteña,MULTIPOINT ((-62.062044534127544 -31.01404931413822))
1152,Córdoba,San Justo,Quebracho Herrado,MULTIPOINT ((-62.224956685838805 -31.549013741310173))
1153,Córdoba,San Justo,Sacanta,MULTIPOINT ((-63.04796137881962 -31.66339825348634))
1154,Córdoba,San Justo,San Francisco,MULTIPOINT ((-62.083876733868514 -31.424938943193048))
1155,Córdoba,San Justo,Saturnino María Laspiur,MULTIPOINT ((-62.483462241207 -31.703481692540297))
1156,Córdoba,San Justo,Seeber,MULTIPOINT ((-61.974159335989185 -30.925725471820506))
1157,Córdoba,San Justo,Toro Pujio,MULTIPOINT ((-62.987027697228854 -31.108904931711074))
1158,Córdoba,San Justo,Tránsito,MULTIPOINT ((-63.193560455478924 -31.424342691965634))
1159,Córdoba,San Justo,Villa Concepción del Tío,MULTIPOINT ((-62.813998095081175 -31.32210017383885))
1160,Córdoba,San Justo,Tránsito,MULTIPOINT ((-63.194303779257275 -31.448178730717476))
1161,Córdoba,San Justo,Villa San Esteban,MULTIPOINT ((-62.897066225099465 -31.633775407509503))
1162,Córdoba,Santa María,Alta Gracia,MULTIPOINT ((-64.42987197620104 -31.649792126274193))
1163,Córdoba,Santa María,Anisacate,MULTIPOINT ((-64.41406899885315 -31.725502526963847))
1164,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.31799565231825 -31.43971041830339))
1165,Córdoba,Santa María,Bower,MULTIPOINT ((-64.19069025657451 -31.55813269943953))
1166,Córdoba,Santa María,Villa Parque Santa Ana,MULTIPOINT ((-64.34370151283662 -31.5852461074484))
1167,Córdoba,Santa María,Bower,MULTIPOINT ((-64.16001435810585 -31.53109920336362))
1168,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.40709205477647 -31.461095128987917))
1169,Córdoba,Santa María,Anisacate,MULTIPOINT ((-64.39212546119181 -31.727655787747207))
1170,Córdoba,Santa María,Despeñaderos,MULTIPOINT ((-64.29477500287463 -31.814280553406544))
1171,Córdoba,Santa María,Dique Chico,MULTIPOINT ((-64.36581085921046 -31.745849115584083))
1172,Córdoba,Santa María,Alta Gracia,MULTIPOINT ((-64.48060946695725 -31.644925818175057))
1173,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.45092313661976 -31.52541094505577))
1174,Córdoba,Santa María,Falda del Carmen,MULTIPOINT ((-64.45464818132552 -31.585357624213596))
1175,Córdoba,Santa María,Villa San Isidro,MULTIPOINT ((-64.41458329976162 -31.80267143029194))
1176,Córdoba,Santa María,Villa San Isidro,MULTIPOINT ((-64.43793669236233 -31.839975350845773))
1177,Córdoba,Santa María,Toledo,MULTIPOINT ((-64.07671492689786 -31.533202875814005))
1178,Córdoba,Santa María,La Paisanita,MULTIPOINT ((-64.4819274895 -31.72093982359903))
1179,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.34758704882506 -31.442211591304535))
1180,Córdoba,Santa María,La Rancherita,MULTIPOINT ((-64.45903907521401 -31.75482925251511))
1181,Córdoba,Santa María,La Serranita,MULTIPOINT ((-64.45561018992566 -31.735666229112795))
1182,Córdoba,Santa María,Los Cedros,MULTIPOINT ((-64.28452441980852 -31.526144321096))
1183,Córdoba,Santa María,Lozada,MULTIPOINT ((-64.08970444557387 -31.64967811958912))
1184,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.4051101053803 -31.45588661118481))
1185,Córdoba,Santa María,Monte Ralo,MULTIPOINT ((-64.23994228652572 -31.910722777527646))
1186,Córdoba,Santa María,Potrero de Garay,MULTIPOINT ((-64.54537762635783 -31.78009582703734))
1187,Córdoba,Santa María,Rafael García,MULTIPOINT ((-64.25939868929238 -31.645100027091008))
1188,Córdoba,Santa María,San Clemente,MULTIPOINT ((-64.62828018693094 -31.714514959475245))
1189,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.44992462394197 -31.43580066887961))
1190,Córdoba,Santa María,sin gobierno local,MULTIPOINT ((-64.14350823483807 -31.533046951210768))
1191,Córdoba,Santa María,Toledo,MULTIPOINT ((-64.00737095236202 -31.553783809155767))
1192,Córdoba,Santa María,Villa del Prado,MULTIPOINT ((-64.44213036152198 -31.61214617608202))
1193,Córdoba,Santa María,Valle de Anisacate,MULTIPOINT ((-64.42021374473522 -31.72995640129135))
1194,Córdoba,Santa María,Villa Ciudad de América,MULTIPOINT ((-64.50865475645944 -31.79187976188982))
1195,Córdoba,Santa María,Villa del Prado,MULTIPOINT ((-64.3941380021763 -31.621286368276156))
1196,Córdoba,Santa María,Villa La Bolsa,MULTIPOINT ((-64.42945142019185 -31.72965924890326))
1197,Córdoba,Santa María,Villa Los Aromos,MULTIPOINT ((-64.43906894812574 -31.734487985505062))
1198,Córdoba,Santa María,Villa Parque Santa Ana,MULTIPOINT ((-64.34708259102814 -31.592623953398228))
1199,Córdoba,Santa María,Villa San Isidro,MULTIPOINT ((-64.38355447592802 -31.825925434477554))
1200,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.42298110556213 -31.460630970338983))
1201,Córdoba,Santa María,Malagueño,MULTIPOINT ((-64.3646200261083 -31.446837756878235))
1202,Córdoba,Sobremonte,Caminiaga,MULTIPOINT ((-64.05070181066293 -30.06748015961279))
1203,Córdoba,Sobremonte,Chuña Huasi,MULTIPOINT ((-64.11256035139053 -29.93370759499311))
1204,Córdoba,Sobremonte,Pozo Nuevo,MULTIPOINT ((-64.10149444853002 -29.578736308633406))
1205,Córdoba,Sobremonte,San Francisco del Chañar,MULTIPOINT ((-63.94169776166478 -29.786352909231205))
1206,Córdoba,Tercero Arriba,Almafuerte,MULTIPOINT ((-64.25574520814382 -32.19239046551358))
1207,Córdoba,Tercero Arriba,Colonia Almada,MULTIPOINT ((-63.86478457776015 -32.035024679576296))
1208,Córdoba,Tercero Arriba,Corralito,MULTIPOINT ((-64.19199050423217 -32.02372320590438))
1209,Córdoba,Tercero Arriba,Dalmacio Vélez,MULTIPOINT ((-63.58349103114369 -32.60860036230953))
1210,Córdoba,Tercero Arriba,General Fotheringham,MULTIPOINT ((-63.86847165937289 -32.32241420923269))
1211,Córdoba,Tercero Arriba,Hernando,MULTIPOINT ((-63.73347110368967 -32.42788139523853))
1212,Córdoba,Tercero Arriba,James Craik,MULTIPOINT ((-63.46796981585252 -32.161431346023086))
1213,Córdoba,Tercero Arriba,Las Isletillas,MULTIPOINT ((-63.92895604132056 -32.509219088933406))
1214,Córdoba,Tercero Arriba,Las Perdices,MULTIPOINT ((-63.704674204932 -32.69895582801388))
1215,Córdoba,Tercero Arriba,Los Zorros,MULTIPOINT ((-63.202240246886994 -32.04497280438232))
1216,Córdoba,Tercero Arriba,Oliva,MULTIPOINT ((-63.57067645244766 -32.03825860686169))
1217,Córdoba,Tercero Arriba,Pampayasta Norte,MULTIPOINT ((-63.642975565654126 -32.24099722502242))
1218,Córdoba,Tercero Arriba,Pampayasta Sud,MULTIPOINT ((-63.65167623640074 -32.25050207640208))
1219,Córdoba,Tercero Arriba,Punta del Agua,MULTIPOINT ((-63.81020950301373 -32.57580570740613))
1220,Córdoba,Tercero Arriba,Río Tercero,MULTIPOINT ((-64.11296284076751 -32.17673937382212))
1221,Córdoba,Tercero Arriba,Tancacha,MULTIPOINT ((-63.979865774583246 -32.23758481291038))
1222,Córdoba,Tercero Arriba,Villa Ascasubi,MULTIPOINT ((-63.89242243308365 -32.16273858733807))
1223,Córdoba,Totoral,Candelaria Sud,MULTIPOINT ((-63.80126805093904 -30.838967445688535))
1224,Córdoba,Totoral,Cañada de Luque,MULTIPOINT ((-63.72397102948341 -30.735237542796035))
1225,Córdoba,Totoral,Capilla de Sitón,MULTIPOINT ((-63.65371245742267 -30.573686779887723))
1226,Córdoba,Totoral,La Pampa,MULTIPOINT ((-64.27693511628084 -30.94223038212884))
1227,Córdoba,Totoral,Las Peñas,MULTIPOINT ((-64.00026657592063 -30.563962857572527))
1228,Córdoba,Totoral,Los Mistoles,MULTIPOINT ((-63.88611728682135 -30.626687201580257))
1229,Córdoba,Totoral,sin gobierno local,MULTIPOINT ((-64.23328834016047 -30.870098327884158))
1230,Córdoba,Totoral,Sarmiento,MULTIPOINT ((-64.10950290587509 -30.774471196540787))
1231,Córdoba,Totoral,Simbolar,MULTIPOINT ((-63.984714007132006 -30.474412714085634))
1232,Córdoba,Totoral,Sinsacate,MULTIPOINT ((-64.09403294053652 -30.94292927255567))
1233,Córdoba,Totoral,Villa del Totoral,MULTIPOINT ((-64.06814144432242 -30.704621872015114))
1234,Córdoba,Tulumba,Churqui Cañada,MULTIPOINT ((-63.926890886877494 -30.173740806973857))
1235,Córdoba,Tulumba,El Rodeo,MULTIPOINT ((-63.8641311942201 -30.17523811640848))
1236,Córdoba,Tulumba,Lucio V. Mansilla,MULTIPOINT ((-64.5254290910865 -29.76426515647917))
1237,Córdoba,Tulumba,Las Arrias,MULTIPOINT ((-63.59690035557891 -30.381745791740933))
1238,Córdoba,Tulumba,Lucio V. Mansilla,MULTIPOINT ((-64.71143805325906 -29.804523604792486))
1239,Córdoba,Tulumba,Rosario del Saladillo,MULTIPOINT ((-63.473941367513255 -30.43142827019546))
1240,Córdoba,Tulumba,San José de la Dormida,MULTIPOINT ((-63.950292814916594 -30.35626940537663))
1241,Córdoba,Tulumba,San José de las Salinas,MULTIPOINT ((-64.62393926770767 -30.006952105953314))
1242,Córdoba,Tulumba,San Pedro Norte,MULTIPOINT ((-64.15492713838545 -30.091081519910144))
1243,Córdoba,Tulumba,Villa Tulumba,MULTIPOINT ((-64.12230893576361 -30.395354235017017))
1244,Córdoba,Unión,Aldea Santa María,MULTIPOINT ((-62.91465782167106 -33.6992194338424))
1245,Córdoba,Unión,Alto Alegre,MULTIPOINT ((-62.88491358370451 -32.344688716955716))
1246,Córdoba,Unión,Ana Zumarán,MULTIPOINT ((-63.05723243759354 -32.39095284776837))
1247,Córdoba,Unión,Ballesteros,MULTIPOINT ((-62.980810866952744 -32.541697046885666))
1248,Córdoba,Unión,Ballesteros Sud,MULTIPOINT ((-63.03021827164704 -32.58947806097729))
1249,Córdoba,Unión,Bell Ville,MULTIPOINT ((-62.68879338414813 -32.630314282201745))
1250,Córdoba,Unión,Benjamín Gould,MULTIPOINT ((-62.728134879328465 -33.58746497028415))
1251,Córdoba,Unión,Canals,MULTIPOINT ((-62.885085614506124 -33.562172633641474))
1252,Córdoba,Unión,Chilibroste,MULTIPOINT ((-62.51079566842725 -32.332692033008996))
1253,Córdoba,Unión,Cintra,MULTIPOINT ((-62.651606075480196 -32.30633182001832))
1254,Córdoba,Unión,Colonia Bismarck,MULTIPOINT ((-62.712646782986546 -33.30123704602815))
1255,Córdoba,Unión,Colonia Bremen,MULTIPOINT ((-62.73117716233985 -33.46425489792828))
1256,Córdoba,Unión,Idiazábal,MULTIPOINT ((-63.03239710406606 -32.812536019310016))
1257,Córdoba,Unión,Justiniano Posse,MULTIPOINT ((-62.67961368277156 -32.8834497266181))
1258,Córdoba,Unión,Laborde,MULTIPOINT ((-62.857476189812566 -33.15483984134967))
1259,Córdoba,Unión,Monte Leña,MULTIPOINT ((-62.589745257885376 -32.61128294201193))
1260,Córdoba,Unión,Monte Maíz,MULTIPOINT ((-62.60048308544314 -33.20424511730079))
1261,Córdoba,Unión,Morrison,MULTIPOINT ((-62.83334064457108 -32.59286539145516))
1262,Córdoba,Unión,Noetinger,MULTIPOINT ((-62.30717483696744 -32.36602249381829))
1263,Córdoba,Unión,Ordóñez,MULTIPOINT ((-62.865985554387066 -32.84100732840408))
1264,Córdoba,Unión,Pascanas,MULTIPOINT ((-63.0401247156511 -33.12470040949379))
1265,Córdoba,Unión,Pueblo Italiano,MULTIPOINT ((-62.84050166242114 -33.88241068484171))
1266,Córdoba,Unión,sin gobierno local,MULTIPOINT ((-63.10423363487963 -32.49115753169713))
1267,Córdoba,Unión,San Antonio de Litín,MULTIPOINT ((-62.631328879504785 -32.21358073900153))
1268,Córdoba,Unión,San Marcos,MULTIPOINT ((-62.48424800378888 -32.6302358808943))
1269,Córdoba,Unión,sin gobierno local,MULTIPOINT ((-63.047474609360826 -33.53865363031122))
1270,Córdoba,Unión,Viamonte,MULTIPOINT ((-63.097281627454656 -33.74605175225381))
1271,Córdoba,Unión,Villa Los Patos,MULTIPOINT ((-62.72713513053264 -32.76683762483931))
1272,Córdoba,Unión,Wenceslao Escalante,MULTIPOINT ((-62.769416107901506 -33.17167700191563))
1273,Corrientes,Bella Vista,Bella Vista,MULTIPOINT ((-59.04521728905934 -28.50768321226212))
1274,Corrientes,Berón de Astrada,Berón de Astrada,MULTIPOINT ((-57.5284147514388 -27.550219206395564))
1275,Corrientes,Berón de Astrada,Berón de Astrada,MULTIPOINT ((-57.65503735474845 -27.371446097570978))
1276,Corrientes,Capital,Corrientes,MULTIPOINT ((-58.83947284608486 -27.463345013600787))
1277,Corrientes,Capital,Corrientes,MULTIPOINT ((-58.71821584869911 -27.49334518055087))
