,Provincia,Partido,Localidad,ADSL,Cablemodem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
321,BUENOS AIRES,Almirante Brown,Rafael Calzada,True,True,True,True,True,True,True,True,False
322,BUENOS AIRES,Almirante Brown,San Francisco Solano,True,True,True,True,True,True,True,True,False
323,BUENOS AIRES,Almirante Brown,San Jose,True,True,True,True,True,True,True,True,True
324,BUENOS AIRES,La Plata,Lomas de Copello,False,False,False,False,False,False,False,False,False
325,MENDOZA,San Rafael,El Tropezón,False,False,False,False,False,False,False,False,False
326,BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,False,True,False,True,True,True,False,False,False
327,BUENOS AIRES,General San Martín,Villa Libertad,False,True,False,True,True,True,False,False,False
328,BUENOS AIRES,General San Martín,Villa Lynch,True,True,False,True,True,True,True,False,False
329,BUENOS AIRES,General San Martín,Villa Maipu,True,True,False,True,True,True,True,True,False
330,BUENOS AIRES,General San Martín,Villa Marqués Alejandro María De Aguado,False,True,False,True,True,True,False,False,False
331,BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,False,True,False,True,True,True,False,False,False
332,BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,False,True,False,True,True,True,False,False,False
333,BUENOS AIRES,General San Martín,Villa San Andrés,True,True,False,True,True,True,True,True,False
334,BUENOS AIRES,General San Martín,Villa Yapeyú,False,True,False,True,True,True,False,False,False
335,BUENOS AIRES,General Viamonte,Baigorrita,True,False,False,False,True,False,True,True,False
336,BUENOS AIRES,General Viamonte,La Delfina,False,False,False,False,False,False,False,False,False
337,BUENOS AIRES,General Villegas,Villa Saboya,False,False,False,False,True,False,True,False,False
338,BUENOS AIRES,General Villegas,Villa Sauze,False,False,False,False,False,False,True,False,False
339,BUENOS AIRES,Guaminí,Arroyo Venado,False,False,False,False,False,False,False,True,False
340,BUENOS AIRES,Guaminí,Casbas,False,False,True,False,True,True,True,True,False
341,BUENOS AIRES,Guaminí,Garré,False,False,False,True,True,False,True,False,False
342,BUENOS AIRES,Guaminí,Guaminí,False,False,False,True,True,True,True,True,False
343,BUENOS AIRES,Guaminí,Laguna Alsina (Est. Bonifacio),True,False,False,True,False,False,True,True,False
344,BUENOS AIRES,Hipólito Yrigoyen,Henderson,True,False,True,False,True,True,True,True,False
345,BUENOS AIRES,Hipólito Yrigoyen,Herrera Vegas,False,False,False,False,False,False,False,False,False
346,BUENOS AIRES,Hurlingham,Hurlingham,True,True,True,True,True,True,True,True,False
347,BUENOS AIRES,La Plata,Los Hornos,False,True,False,True,True,True,False,True,False
348,BUENOS AIRES,La Plata,Manuel B Gonnet,False,True,False,True,True,True,True,False,False
349,BUENOS AIRES,La Plata,Poblet,False,False,False,False,False,False,False,False,False
350,BUENOS AIRES,La Plata,Ringuelet,False,True,False,True,True,True,True,False,False
351,BUENOS AIRES,La Plata,Rufino De Elizalde,False,False,False,False,True,True,False,False,False
352,BUENOS AIRES,La Plata,ruta del sol,True,False,False,True,True,True,True,False,False
353,BUENOS AIRES,La Plata,ruta del sol,True,False,False,True,True,True,True,False,False
354,BUENOS AIRES,La Plata,Tolosa,False,True,False,True,True,True,True,False,False
355,BUENOS AIRES,La Plata,Transradio,False,False,False,False,True,True,False,False,True
356,BUENOS AIRES,La Plata,Villa Elisa,False,True,False,True,True,True,True,True,False
357,BUENOS AIRES,La Plata,Villa Elvira,False,True,False,True,True,True,False,True,False
358,BUENOS AIRES,La Plata,Villa Garibaldi,False,False,False,False,False,False,False,True,False
359,BUENOS AIRES,Pilar,Villa Astolfi,False,True,False,True,True,True,False,True,False
360,BUENOS AIRES,Pilar,Villa Rosa,True,True,True,True,True,True,True,True,False
361,BUENOS AIRES,Pilar,Zelaya,True,True,False,False,True,True,True,True,False
362,BUENOS AIRES,Pinamar,Carilo,False,True,False,False,True,True,False,False,False
363,BUENOS AIRES,Pinamar,Ostende,False,False,False,False,True,True,False,False,False
364,BUENOS AIRES,Pinamar,Pinamar,True,True,False,True,True,True,True,False,True
365,BUENOS AIRES,Pinamar,Valeria Del Mar,False,False,False,False,True,True,False,False,False
366,BUENOS AIRES,Presidente Perón,Barrio America Unida,False,False,False,False,True,True,False,False,False
367,BUENOS AIRES,Presidente Perón,Guernica,True,True,True,True,True,True,True,True,False
368,BUENOS AIRES,Puán,17 de Agosto,False,False,False,False,False,False,True,False,False
369,CABA,COMUNA 13,COLEGIALES,True,True,True,True,True,True,True,True,True
370,CHACO,Almirante Brown,Taco Pozo,False,False,False,True,True,False,True,False,True
371,CHACO,Bermejo,General Vedia,True,False,False,True,True,False,True,True,True
372,CHACO,Bermejo,Isla del Cerrito,False,False,False,False,True,False,True,False,True
373,CHACO,Bermejo,La Leonesa,True,False,False,False,True,True,True,True,False
374,CHACO,Bermejo,Las Palmas,False,False,False,True,True,True,False,True,True
375,CHACO,Bermejo,Puerto Bermejo Nuevo,False,False,False,True,False,False,True,True,False
376,CHACO,Libertad,Colonia Popular,False,False,False,False,True,False,True,True,False
377,CHACO,Libertad,Estación General Obligado,False,False,False,False,False,False,False,False,False
378,CHACO,Libertad,Laguna Blanca,False,False,False,False,False,False,True,True,True
379,CHACO,Libertad,Puerto Tirol,True,True,False,True,True,True,True,True,False
380,CHACO,Libertador General San Martín,Ciervo Petiso,False,False,False,False,True,False,False,False,True
381,CHACO,Libertador General San Martín,General José de San Martín,True,True,False,True,True,True,True,True,False
382,CHACO,Libertador General San Martín,La Eduvigis,False,False,False,False,True,False,False,False,True
383,CHACO,Libertador General San Martín,Laguna Limpia,False,False,False,False,True,False,False,True,False
384,CHACO,Libertador General San Martín,Pampa Almirón,False,False,False,True,True,True,False,True,False
385,CHACO,Libertador General San Martín,Pampa del Indio,False,False,False,True,True,True,True,True,True
386,CHACO,Libertador General San Martín,Presidencia Roca,False,False,False,True,True,True,True,True,True
387,CHACO,Libertador General San Martín,Selvas del Río de Oro,False,False,False,False,True,False,False,False,False
388,CHACO,Maipú,Tres Isletas,True,False,False,False,True,True,True,True,False
389,CHACO,Bermejo,Puerto Bermejo Viejo,False,False,False,False,True,False,False,False,False
390,CHACO,Bermejo,Puerto Eva Perón,False,False,False,True,True,False,False,True,True
391,CHACO,Chacabuco,Charata,True,False,False,True,True,True,True,True,True
392,CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,True,False,False,True,True,True,True,True,True
393,CHACO,Fray Justo Santa María de Oro,Chorotis,False,False,False,False,True,False,False,False,False
394,CHACO,Fray Justo Santa María de Oro,Santa Sylvina,False,True,False,False,True,True,False,False,True
395,CHACO,Fray Justo Santa María de Oro,Venados Grandes,False,False,False,False,False,False,False,False,False
396,CHACO,General Belgrano,Corzuela,True,False,False,True,True,True,True,True,True
397,CHACO,General Donovan,La Escondida,True,True,False,True,True,True,True,False,True
398,CHACO,General Donovan,La Verde,True,False,False,True,True,True,True,False,True
399,CHACO,General Donovan,Lapachito,True,False,False,True,True,True,True,False,False
400,CHACO,General Donovan,Makallé,True,True,False,False,True,True,True,False,True
401,CORDOBA,San Justo,Las Varillas,True,False,False,True,True,True,True,False,True
402,CORDOBA,San Justo,Marull,False,False,False,True,True,True,True,True,True
403,CORDOBA,San Justo,Miramar,False,True,False,False,True,True,True,True,False
404,CORDOBA,San Justo,Morteros,True,False,False,True,True,True,True,False,False
405,CORDOBA,San Justo,Plaza Luxardo,False,False,False,False,False,False,False,True,False
406,CORDOBA,San Justo,Plaza San Francisco,False,False,False,False,True,False,False,True,False
407,CORDOBA,San Justo,Porteña,True,False,False,True,True,True,True,True,False
408,CORDOBA,San Justo,Quebracho Herrado,False,False,False,False,False,False,True,True,False
409,CORDOBA,San Justo,Sacanta,False,True,False,True,True,True,True,True,True
410,CORDOBA,San Justo,San Francisco,True,True,False,True,True,True,True,True,False
411,CORDOBA,Unión,Canals,True,False,False,True,True,True,True,True,False
412,CORDOBA,Unión,Chilibroste,True,False,False,True,False,False,True,True,False
413,CORDOBA,Unión,Cintra,True,False,False,True,False,True,True,True,True
414,CORDOBA,Unión,Colonia Bismarck,False,True,False,False,False,False,True,True,False
415,CORDOBA,Unión,Colonia Bremen,False,False,False,False,False,False,False,False,False
416,CORDOBA,Unión,Idiazabal,False,False,False,True,True,True,True,True,True
417,CORDOBA,Unión,Justiniano Posse,False,False,False,True,True,True,True,True,False
418,CORDOBA,Unión,Laborde,True,False,False,False,True,True,True,False,False
419,CORDOBA,Unión,Monte Leña,False,False,False,False,True,True,True,False,False
420,CORDOBA,Unión,Monte Maíz,True,True,False,True,True,True,True,False,False
421,CORDOBA,Unión,Morrison,True,False,False,True,True,True,True,False,False
422,FORMOSA,Patiño,Posta Cambio Zalazar,False,False,False,False,True,False,False,True,False
423,FORMOSA,Patiño,Pozo del Tigre,True,False,False,True,True,True,True,True,True
424,FORMOSA,Patiño,San Martín I,False,False,False,False,False,False,False,True,False
425,FORMOSA,Patiño,San Martín II,False,False,False,True,True,False,True,True,False
426,FORMOSA,Patiño,Subteniente Perín,False,False,False,False,True,False,False,True,True
427,FORMOSA,Patiño,Villa General Güemes,False,False,False,True,True,False,True,True,False
428,FORMOSA,Patiño,Villa General Manuel Belgrano,False,False,False,True,True,False,True,True,False
429,FORMOSA,Pilagás,Buena Vista,False,False,False,True,True,False,True,True,False
430,FORMOSA,Pilagás,El Espinillo,False,False,False,False,True,True,True,True,False
431,FORMOSA,Pilagás,Laguna Gallo,False,False,False,False,False,False,False,True,True
432,FORMOSA,Pilagás,Misión Tacaagle,False,False,False,False,True,False,True,True,False
433,FORMOSA,Pilagás,Portón Negro,False,False,False,False,False,False,False,False,True
434,FORMOSA,Pilagás,Tres Lagunas,True,False,False,False,True,False,True,True,False
435,FORMOSA,Pilcomayo,Clorinda,True,True,False,True,True,True,True,True,True
436,FORMOSA,Pilcomayo,Laguna Blanca,True,False,False,True,True,True,True,True,False
437,FORMOSA,Pilcomayo,Laguna Naick-Neck,True,False,False,False,True,False,True,True,True
438,FORMOSA,Pilcomayo,Palma Sola,False,False,False,False,True,False,False,True,False
439,FORMOSA,Pilcomayo,Puerto Pilcomayo,False,False,False,False,False,False,False,True,False
440,FORMOSA,Pilcomayo,Riacho He-He,False,False,False,True,True,True,True,True,False
441,FORMOSA,Pilcomayo,Riacho Negro,False,False,False,False,True,False,False,True,False
442,FORMOSA,Pilcomayo,Siete Palmas,True,False,False,True,True,False,True,True,False
443,FORMOSA,Pirané,Colonia Campo Villafañe,False,False,False,True,True,False,True,True,False
444,FORMOSA,Pirané,El Colorado,True,False,False,True,True,False,True,True,True
445,FORMOSA,Pirané,Palo Santo,False,True,False,False,True,True,True,True,True
446,MENDOZA,San Rafael,Goudge,False,True,False,False,True,True,True,True,False
447,MENDOZA,San Rafael,Jaime Prats,False,False,False,False,False,False,True,True,False
448,MENDOZA,San Rafael,La Llave Nueva,False,False,False,False,False,False,True,False,False
449,MENDOZA,San Rafael,Las Malvinas,False,False,False,False,False,False,True,True,False
450,MENDOZA,San Rafael,Los Reyunos,False,False,False,False,True,False,False,False,False
451,MENDOZA,San Rafael,Monte Comán,False,False,False,True,True,True,True,True,False
452,MENDOZA,San Rafael,Pobre Diablo,False,False,False,False,True,True,False,False,False
453,MENDOZA,San Rafael,Punta del Agua,False,False,False,True,False,False,False,False,False
454,MENDOZA,San Rafael,Rama Caída,False,False,False,False,True,True,True,True,False
455,MENDOZA,San Rafael,Real del Padre,False,False,False,False,True,True,True,True,False
456,MENDOZA,San Rafael,Salto de Las Rosas,False,False,True,False,True,True,True,True,False
457,MENDOZA,San Rafael,San Rafael,True,True,True,True,True,True,True,True,False
458,MENDOZA,San Rafael,Villa Atuel,False,False,False,False,True,True,True,True,False
459,MENDOZA,San Rafael,Villa Atuel Norte,False,False,False,False,True,True,True,False,False
460,MENDOZA,Santa Rosa,Barrio 12 de Octubre,False,False,False,True,True,False,False,False,False
461,MENDOZA,Santa Rosa,Barrio María Auxiliadora,False,False,False,False,True,True,False,False,False
462,MENDOZA,Santa Rosa,Barrio Molina Cabrera,False,False,False,False,False,False,False,False,False
463,MENDOZA,Santa Rosa,La Dormida,False,False,False,True,True,True,True,True,False
464,MENDOZA,Santa Rosa,Las Catitas,False,False,False,False,True,True,True,True,False
465,MENDOZA,Santa Rosa,Santa Rosa,False,False,False,True,False,False,True,True,False
466,MENDOZA,Tunuyán,Barrio San Cayetano,False,False,False,False,False,False,False,False,False
467,MENDOZA,Tunuyán,Campo Los Andes,False,True,False,False,False,False,False,False,False
468,MENDOZA,Tunuyán,Colonia Las Rosas,False,False,False,False,True,True,True,True,False
469,MENDOZA,Tunuyán,El Manzano,False,False,False,False,True,True,False,False,False
470,MENDOZA,Tunuyán,Los Sauces,False,True,False,True,True,True,True,False,False
471,MENDOZA,Tunuyán,Tunuyán,True,True,True,True,True,True,True,True,False
472,MENDOZA,Tunuyán,Vista Flores,False,False,False,False,True,True,True,True,False
473,MENDOZA,Tupungato,Barrio Belgrano Norte,False,False,False,False,False,False,False,False,False
474,MENDOZA,Tupungato,Cordón del Plata,False,False,False,False,True,True,True,True,False
475,MENDOZA,Tupungato,El Peral,False,False,False,False,False,False,False,False,False
476,MISIONES,Cainguás,Aristóbulo del Valle,True,True,False,True,True,True,True,False,True
477,MISIONES,Cainguás,Campo Grande,True,False,False,True,True,True,True,True,True
478,MISIONES,Cainguás,Dos de Mayo Núcleo I,False,False,False,True,False,False,True,False,False
479,MISIONES,Cainguás,Dos de Mayo Núcleo II,False,False,False,False,False,False,False,False,False
480,MISIONES,Cainguás,Dos de Mayo Núcleo III,False,False,False,False,False,False,False,True,False
481,MISIONES,Cainguás,Kilómetro 17,False,False,False,False,False,False,False,False,False
482,MISIONES,Cainguás,Nucleo I,False,False,False,False,False,False,False,False,False
483,MISIONES,Cainguás,Nucleo Ii,False,False,False,False,True,False,False,False,False
484,MISIONES,Cainguás,Pueblo Illia,False,False,False,False,False,False,False,True,False
485,MISIONES,Cainguás,Salto Encantado,False,True,False,False,True,False,True,True,True
486,MISIONES,Candelaria,Barrio del Lago,False,False,False,True,False,False,False,False,False
487,MISIONES,Candelaria,Bonpland,True,False,False,False,True,False,True,False,False
488,MISIONES,Candelaria,Candelaria,True,True,False,False,True,True,True,False,True
489,MISIONES,Candelaria,Cerro Corá,False,False,False,False,True,False,False,False,False
490,MISIONES,Candelaria,Loreto,False,False,False,False,False,False,False,False,False
491,MISIONES,Candelaria,Mártires,False,False,False,False,True,True,False,True,False
492,MISIONES,Candelaria,Profundidad,False,False,False,False,False,False,False,True,False
493,MISIONES,Candelaria,Puerto Santa Ana,False,False,False,False,False,False,False,False,False
494,MISIONES,Candelaria,Santa Ana,True,False,False,False,True,True,True,False,False
495,MISIONES,Capital,Barrio Nuevo Garupa,False,False,False,False,False,False,False,False,False
496,MISIONES,Capital,Garupá,True,True,False,True,True,True,True,True,False
497,MISIONES,Capital,Nemesio Parma,False,False,False,False,True,True,False,True,False
498,MISIONES,Capital,Posadas,True,True,False,True,True,True,True,True,True
499,MISIONES,Capital,Posadas (Extensión),False,False,False,False,True,True,False,False,False
