,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,BAF,Dial Up
18261,2015,1,Salta,76.0,20.0,47.0,129.0,574.0,97.0,39,8.0
18262,2015,1,Salta,76.0,20.0,47.0,129.0,574.0,97.0,33,730.0
18263,2015,1,Salta,76.0,20.0,47.0,129.0,574.0,97.0,138,92.0
18264,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,3,15.0
18265,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,1,12.0
18266,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,25,20.0
18267,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,81,31.0
18268,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,63,2.0
18269,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,597,294.0
18270,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,81,43.0
18271,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,166,231.0
18272,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,27,43.0
18273,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,37,3.0
18274,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,62,542.0
18275,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,16,23.0
18276,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,168,2.0
18277,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,85,7.0
18278,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,93,2.0
18279,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,96,1.0
18280,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,97,18.0
18281,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,51,702.0
18282,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,13,354.0
18283,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,26,424.0
18284,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,536,797.0
18285,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,39,8.0
18286,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,33,730.0
18287,2015,1,San Juan,48.0,451.0,755.0,1.0,1.0,52.0,138,92.0
18288,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,3,15.0
18289,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,1,12.0
18290,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,25,20.0
18291,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,81,31.0
18292,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,63,2.0
18293,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,597,294.0
18294,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,81,43.0
18295,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,166,231.0
18296,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,27,43.0
18297,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,37,3.0
18298,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,62,542.0
18299,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,16,23.0
18300,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,168,2.0
18301,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,85,7.0
18302,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,93,2.0
18303,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,96,1.0
18304,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,97,18.0
18305,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,51,702.0
18306,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,13,354.0
18307,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,26,424.0
18308,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,536,797.0
18309,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,39,8.0
18310,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,33,730.0
18311,2015,1,San Luis,11.0,1.0,351.0,30.0,412.0,13.0,138,92.0
18312,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,3,15.0
18313,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,1,12.0
18314,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,25,20.0
18315,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,81,31.0
18316,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,63,2.0
18317,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,597,294.0
18318,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,81,43.0
18319,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,166,231.0
18320,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,27,43.0
18321,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,37,3.0
18322,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,62,542.0
18323,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,16,23.0
18324,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,168,2.0
18325,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,85,7.0
18326,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,93,2.0
18327,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,96,1.0
18328,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,97,18.0
18329,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,51,702.0
18330,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,13,354.0
18331,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,26,424.0
18332,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,536,797.0
18333,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,39,8.0
18334,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,33,730.0
18335,2015,1,Santa Cruz,16.0,3.0,392.0,5.0,3.0,27.0,138,92.0
18336,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,3,15.0
18337,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,1,12.0
18338,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,25,20.0
18339,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,81,31.0
18340,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,63,2.0
18341,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,597,294.0
18342,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,81,43.0
18343,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,166,231.0
18344,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,27,43.0
18345,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,37,3.0
18346,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,62,542.0
18347,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,16,23.0
18348,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,168,2.0
18349,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,85,7.0
18350,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,93,2.0
18351,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,96,1.0
18352,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,97,18.0
18353,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,51,702.0
18354,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,13,354.0
18355,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,26,424.0
18356,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,536,797.0
18357,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,39,8.0
18358,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,33,730.0
18359,2015,1,Santa Fe,329.0,199.0,3.0,4.0,2.0,536.0,138,92.0
18360,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,3,15.0
18361,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,1,12.0
18362,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,25,20.0
18363,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,81,31.0
18364,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,63,2.0
18365,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,597,294.0
18366,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,81,43.0
18367,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,166,231.0
18368,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,27,43.0
18369,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,37,3.0
18370,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,62,542.0
18371,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,16,23.0
18372,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,168,2.0
18373,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,85,7.0
18374,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,93,2.0
18375,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,96,1.0
18376,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,97,18.0
18377,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,51,702.0
18378,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,13,354.0
18379,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,26,424.0
18380,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,536,797.0
18381,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,39,8.0
18382,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,33,730.0
18383,2015,1,Santiago Del Estero,34.0,4.0,19.0,1.0,35.0,39.0,138,92.0
18384,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,3,15.0
18385,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,1,12.0
18386,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,25,20.0
18387,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,81,31.0
18388,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,63,2.0
18389,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,597,294.0
18390,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,81,43.0
18391,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,166,231.0
18392,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,27,43.0
18393,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,37,3.0
18394,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,62,542.0
18395,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,16,23.0
18396,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,168,2.0
18397,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,85,7.0
18398,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,93,2.0
18399,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,96,1.0
18400,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,97,18.0
18401,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,51,702.0
18402,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,13,354.0
18403,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,26,424.0
18404,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,536,797.0
18405,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,39,8.0
18406,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,33,730.0
18407,2015,1,Tierra Del Fuego,22.0,8.0,657.0,1.0,3.0,33.0,138,92.0
18408,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,3,15.0
18409,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,1,12.0
18410,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,25,20.0
18411,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,81,31.0
18412,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,63,2.0
18413,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,597,294.0
18414,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,81,43.0
18415,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,166,231.0
18416,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,27,43.0
18417,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,37,3.0
18418,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,62,542.0
18419,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,16,23.0
18420,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,168,2.0
18421,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,85,7.0
18422,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,93,2.0
18423,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,96,1.0
18424,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,97,18.0
18425,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,51,702.0
18426,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,13,354.0
18427,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,26,424.0
18428,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,536,797.0
18429,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,39,8.0
18430,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,33,730.0
18431,2015,1,Tucumán,138.0,115.0,116.0,88.0,100.0,138.0,138,92.0
18432,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,3,15.0
18433,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,1,12.0
18434,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,25,21.0
18435,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,66,37.0
18436,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,67,2.0
18437,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,590,319.0
18438,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,66,54.0
18439,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,141,246.0
18440,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,26,51.0
18441,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,36,3.0
18442,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,57,567.0
18443,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,16,23.0
18444,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,168,2.0
18445,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,77,7.0
18446,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,93,2.0
18447,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,95,1.0
18448,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,94,26.0
18449,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,51,729.0
18450,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,13,359.0
18451,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,25,436.0
18452,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,528,938.0
18453,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,39,9.0
18454,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,28,741.0
18455,2014,4,Buenos Aires,2.0,1.0,121.0,18.0,32.0,3.0,137,95.0
18456,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,3,15.0
18457,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,1,12.0
18458,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,25,21.0
18459,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,66,37.0
18460,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,67,2.0
18461,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,590,319.0
18462,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,66,54.0
18463,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,141,246.0
18464,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,26,51.0
18465,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,36,3.0
18466,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,57,567.0
18467,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,16,23.0
18468,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,168,2.0
18469,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,77,7.0
18470,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,93,2.0
18471,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,95,1.0
18472,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,94,26.0
18473,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,51,729.0
18474,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,13,359.0
18475,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,25,436.0
18476,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,528,938.0
18477,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,39,9.0
18478,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,28,741.0
18479,2014,4,Capital Federal,456.0,840.0,17.0,2.0,15.0,1.0,137,95.0
18480,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,3,15.0
18481,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,1,12.0
18482,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,25,21.0
18483,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,66,37.0
18484,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,67,2.0
18485,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,590,319.0
18486,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,66,54.0
18487,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,141,246.0
18488,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,26,51.0
18489,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,36,3.0
18490,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,57,567.0
18491,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,16,23.0
18492,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,168,2.0
18493,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,77,7.0
18494,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,93,2.0
18495,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,95,1.0
18496,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,94,26.0
18497,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,51,729.0
18498,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,13,359.0
18499,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,25,436.0
18500,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,528,938.0
18501,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,39,9.0
18502,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,28,741.0
18503,2014,4,Catamarca,25.0,241.0,16.0,0.0,44.0,25.0,137,95.0
18504,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,3,15.0
18505,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,1,12.0
18506,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,25,21.0
18507,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,66,37.0
18508,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,67,2.0
18509,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,590,319.0
18510,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,66,54.0
18511,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,141,246.0
18512,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,26,51.0
18513,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,36,3.0
18514,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,57,567.0
18515,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,16,23.0
18516,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,168,2.0
18517,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,77,7.0
18518,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,93,2.0
18519,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,95,1.0
18520,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,94,26.0
18521,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,51,729.0
18522,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,13,359.0
18523,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,25,436.0
18524,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,528,938.0
18525,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,39,9.0
18526,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,28,741.0
18527,2014,4,Chaco,55.0,11.0,31.0,0.0,62.0,66.0,137,95.0
18528,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,3,15.0
18529,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,1,12.0
18530,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,25,21.0
18531,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,66,37.0
18532,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,67,2.0
18533,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,590,319.0
18534,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,66,54.0
18535,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,141,246.0
18536,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,26,51.0
18537,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,36,3.0
18538,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,57,567.0
18539,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,16,23.0
18540,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,168,2.0
18541,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,77,7.0
18542,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,93,2.0
18543,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,95,1.0
18544,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,94,26.0
18545,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,51,729.0
18546,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,13,359.0
18547,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,25,436.0
18548,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,528,938.0
18549,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,39,9.0
18550,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,28,741.0
18551,2014,4,Chubut,49.0,697.0,891.0,12.0,6.0,69.0,137,95.0
18552,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,3,15.0
18553,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,1,12.0
18554,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,25,21.0
18555,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,66,37.0
18556,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,67,2.0
18557,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,590,319.0
18558,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,66,54.0
18559,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,141,246.0
18560,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,26,51.0
18561,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,36,3.0
18562,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,57,567.0
18563,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,16,23.0
18564,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,168,2.0
18565,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,77,7.0
18566,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,93,2.0
18567,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,95,1.0
18568,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,94,26.0
18569,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,51,729.0
18570,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,13,359.0
18571,2014,4,Córdoba,345.0,240.0,419.0,4.0,486.0,590.0,25,436.0
